--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20121012 00:00	46.8	46.8	46.8	75	39.3	3	9	158	0.00	30.127	0	0.001	-100000.0
20121012 00:05	46.7	45.1	46.7	75	39.2	4	7	158	0.00	30.127	0	0.000	-100000.0
20121012 00:10	46.6	44.2	46.6	75	39.1	5	9	158	0.00	30.127	0	0.000	-100000.0
20121012 00:15	46.5	44.1	46.5	75	39.0	5	9	158	0.00	30.123	0	0.000	-100000.0
20121012 00:20	46.6	44.2	46.6	75	39.1	5	10	158	0.00	30.123	0	0.000	-100000.0
20121012 00:25	46.5	43.5	46.5	75	39.0	6	11	158	0.00	30.123	0	0.000	-100000.0
20121012 00:30	46.4	43.4	46.4	75	38.9	6	11	158	0.00	30.120	0	0.000	-100000.0
20121012 00:35	46.4	42.9	46.4	75	38.9	7	12	158	0.00	30.120	0	0.000	-100000.0
20121012 00:40	46.3	43.3	46.3	75	38.8	6	11	158	0.00	30.120	0	0.000	-100000.0
20121012 00:45	46.4	43.4	46.4	75	38.9	6	12	158	0.00	30.114	0	0.000	-100000.0
20121012 00:50	46.3	43.9	46.3	75	38.8	5	10	158	0.00	30.114	0	0.000	-100000.0
20121012 00:55	46.3	43.9	46.3	75	38.8	5	9	158	0.00	30.114	0	0.000	-100000.0
20121012 01:00	46.3	44.6	46.3	75	38.8	4	7	158	0.00	30.116	0	0.001	-100000.0
20121012 01:05	46.3	43.9	46.3	75	38.8	5	9	158	0.00	30.116	0	0.000	-100000.0
20121012 01:10	46.2	43.8	46.2	75	38.7	5	8	158	0.00	30.116	0	0.000	-100000.0
20121012 01:15	46.2	44.5	46.2	75	38.7	4	7	158	0.00	30.109	0	0.000	-100000.0
20121012 01:20	46.2	44.5	46.2	75	38.7	4	8	158	0.00	30.109	0	0.000	-100000.0
20121012 01:25	46.2	43.8	46.2	75	38.7	5	9	158	0.00	30.109	0	0.000	-100000.0
20121012 01:30	46.3	44.6	46.3	74	38.5	4	8	158	0.00	30.104	0	0.000	-100000.0
20121012 01:35	46.3	44.6	46.3	74	38.5	4	8	158	0.00	30.104	0	0.000	-100000.0
