--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120602 00:00	61.5	61.5	61.5	67	50.4	0	3	158	0.00	29.987	0	0.001	-100000.0
20120602 00:05	61.4	61.4	61.4	67	50.3	1	7	135	0.00	29.987	0	0.000	-100000.0
20120602 00:10	61.3	61.3	61.3	66	49.8	3	10	112	0.00	29.987	0	0.000	-100000.0
20120602 00:15	61.3	61.3	61.3	67	50.2	0	4	112	0.00	29.987	0	0.000	-100000.0
20120602 00:20	61.3	61.3	61.3	66	49.8	0	1	135	0.00	29.987	0	0.000	-100000.0
20120602 00:25	61.5	61.5	61.5	66	50.0	2	8	135	0.00	29.987	0	0.000	-100000.0
20120602 00:30	61.5	61.5	61.5	66	50.0	0	1	135	0.00	29.985	0	0.000	-100000.0
20120602 00:35	61.5	61.5	61.5	65	49.6	0	1	135	0.00	29.985	0	0.000	-100000.0
20120602 00:40	61.6	61.6	61.6	63	48.9	3	9	158	0.00	29.985	0	0.000	-100000.0
20120602 00:45	61.6	61.6	61.6	64	49.3	1	4	135	0.00	29.984	0	0.000	-100000.0
20120602 00:50	61.5	61.5	61.5	63	48.8	3	12	112	0.00	29.984	0	0.000	-100000.0
20120602 00:55	61.3	61.3	61.3	65	49.4	3	7	202	0.00	29.984	0	0.000	-100000.0
20120602 01:00	61.0	61.0	61.0	65	49.1	4	9	158	0.00	29.984	0	0.001	-100000.0
20120602 01:05	60.5	60.5	60.5	68	49.9	1	6	158	0.00	29.984	0	0.000	-100000.0
20120602 01:10	60.0	60.0	60.0	70	50.2	3	10	135	0.00	29.984	0	0.000	-100000.0
20120602 01:15	59.7	59.7	59.7	71	50.3	2	6	135	0.00	29.982	0	0.000	-100000.0
20120602 01:20	59.3	59.3	59.3	73	50.6	0	4	135	0.00	29.982	0	0.000	-100000.0
20120602 01:25	59.0	59.0	59.0	72	50.0	2	11	135	0.00	29.982	0	0.000	-100000.0
20120602 01:30	59.0	59.0	59.0	72	50.0	1	4	135	0.00	29.965	0	0.000	-100000.0
20120602 01:35	59.0	59.0	59.0	72	50.0	0	1	112	0.00	29.965	0	0.000	-100000.0
20120602 01:40	59.0	59.0	59.0	73	50.4	0	0	-100000	0.00	29.965	0	0.000	-100000.0
20120602 01:45	59.0	59.0	59.0	73	50.4	1	5	112	0.00	29.963	0	0.000	-100000.0
20120602 01:50	59.0	59.0	59.0	73	50.4	0	4	112	0.00	29.963	0	0.000	-100000.0
20120602 01:55	59.0	59.0	59.0	75	51.1	0	1	112	0.00	29.963	0	0.000	-100000.0
20120602 02:00	58.8	58.8	58.8	76	51.2	0	1	112	0.00	29.951	0	0.001	-100000.0
20120602 02:05	58.7	58.7	58.7	77	51.5	0	0	-100000	0.00	29.951	0	0.000	-100000.0
20120602 02:10	58.5	58.5	58.5	75	50.6	0	1	112	0.00	29.951	0	0.000	-100000.0
20120602 02:15	58.6	58.6	58.6	76	51.1	0	1	112	0.00	29.938	0	0.000	-100000.0
20120602 02:20	58.7	58.7	58.7	76	51.2	0	0	-100000	0.00	29.938	0	0.000	-100000.0
20120602 02:25	59.0	59.0	59.0	75	51.1	1	6	158	0.00	29.938	0	0.000	-100000.0
20120602 02:30	59.0	59.0	59.0	74	50.7	0	3	158	0.00	29.937	0	0.000	-100000.0
20120602 02:35	59.0	59.0	59.0	74	50.7	0	2	158	0.00	29.937	0	0.000	-100000.0
20120602 02:40	59.0	59.0	59.0	75	51.1	0	3	158	0.00	29.937	0	0.000	-100000.0
20120602 02:45	59.0	59.0	59.0	75	51.1	0	1	158	0.00	29.925	0	0.000	-100000.0
20120602 02:50	59.0	59.0	59.0	75	51.1	0	3	158	0.00	29.925	0	0.000	-100000.0
20120602 02:55	59.1	59.1	59.1	74	50.8	0	3	158	0.00	29.925	0	0.000	-100000.0
20120602 03:00	59.3	59.3	59.3	74	51.0	0	4	158	0.00	29.918	0	0.001	-100000.0
20120602 03:05	59.4	59.4	59.4	73	50.7	1	6	158	0.00	29.918	0	0.000	-100000.0
20120602 03:10	59.5	59.5	59.5	72	50.5	2	9	112	0.00	29.918	0	0.000	-100000.0
20120602 03:15	59.5	59.5	59.5	72	50.5	2	5	135	0.00	29.911	0	0.000	-100000.0
20120602 03:20	59.5	59.5	59.5	73	50.8	0	1	135	0.00	29.911	0	0.000	-100000.0
20120602 03:25	59.6	59.6	59.6	73	50.9	0	0	-100000	0.00	29.911	0	0.000	-100000.0
20120602 03:30	59.7	59.7	59.7	73	51.0	3	7	158	0.00	29.911	0	0.000	-100000.0
20120602 03:35	59.6	59.6	59.6	74	51.3	1	5	158	0.00	29.911	0	0.000	-100000.0
20120602 03:40	59.2	59.2	59.2	76	51.6	0	4	158	0.00	29.911	0	0.000	-100000.0
20120602 03:45	59.0	59.0	59.0	77	51.8	1	6	158	0.00	29.904	0	0.000	-100000.0
20120602 03:50	58.7	58.7	58.7	79	52.2	1	6	112	0.01	29.904	0	0.000	-100000.0
20120602 03:55	58.3	58.3	58.3	80	52.2	1	6	112	0.01	29.904	0	0.000	-100000.0
20120602 04:00	57.8	57.8	57.8	82	52.3	0	4	112	0.02	29.900	0	0.001	-100000.0
20120602 04:05	57.6	57.6	57.6	82	52.1	2	9	180	0.01	29.900	0	0.000	-100000.0
20120602 04:10	57.3	57.3	57.3	83	52.2	3	11	112	0.01	29.900	0	0.000	-100000.0
20120602 04:15	57.1	57.1	57.1	85	52.6	0	3	135	0.01	29.894	0	0.000	-100000.0
20120602 04:20	56.8	56.8	56.8	86	52.7	1	10	135	0.01	29.894	0	0.000	-100000.0
20120602 04:25	56.4	56.4	56.4	87	52.6	1	5	112	0.02	29.894	0	0.000	-100000.0
20120602 04:30	56.1	56.1	56.1	87	52.3	3	11	112	0.02	29.883	0	0.000	-100000.0
20120602 04:35	55.8	55.8	55.8	88	52.3	1	6	112	0.03	29.883	0	0.000	-100000.0
20120602 04:40	55.7	55.7	55.7	89	52.5	1	5	112	0.03	29.883	0	0.000	-100000.0
20120602 04:45	55.5	55.5	55.5	90	52.6	2	7	112	0.03	29.871	0	0.000	-100000.0
20120602 04:50	55.6	55.6	55.6	90	52.7	0	5	135	0.02	29.871	0	0.000	-100000.0
20120602 04:55	55.6	55.6	55.6	90	52.7	1	7	112	0.02	29.871	0	0.000	-100000.0
20120602 05:00	55.6	55.6	55.6	90	52.7	0	3	180	0.02	29.873	0	0.000	-100000.0
20120602 05:05	55.6	55.6	55.6	91	53.0	1	5	202	0.02	29.873	0	0.000	-100000.0
20120602 05:10	55.5	55.5	55.5	91	52.9	0	3	315	0.02	29.873	0	0.000	-100000.0
20120602 05:15	55.4	55.4	55.4	92	53.1	0	2	315	0.03	29.873	0	0.000	-100000.0
20120602 05:20	55.3	55.3	55.3	92	53.0	1	4	315	0.05	29.873	0	0.000	-100000.0
20120602 05:25	55.1	55.1	55.1	93	53.1	2	7	315	0.04	29.873	0	0.000	-100000.0
20120602 05:30	54.9	54.9	54.9	93	52.9	2	7	22	0.02	29.868	0	0.000	-100000.0
20120602 05:35	55.0	55.0	55.0	93	53.0	4	12	158	0.02	29.868	0	0.000	-100000.0
20120602 05:40	55.1	55.1	55.1	93	53.1	0	3	45	0.04	29.868	0	0.000	-100000.0
20120602 05:45	55.0	55.0	55.0	93	53.0	1	5	45	0.02	29.862	0	0.000	-100000.0
20120602 05:50	54.9	54.9	54.9	92	52.6	1	4	68	0.01	29.862	0	0.000	-100000.0
20120602 05:55	54.8	54.8	54.8	93	52.8	0	3	22	0.02	29.862	0	0.000	-100000.0
20120602 06:00	54.8	54.8	54.8	93	52.8	1	5	0	0.03	29.865	0	0.000	-100000.0
