--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120604 00:00	54.9	54.9	54.9	94	53.2	0	2	292	0.00	29.743	0	0.000	-100000.0
20120604 00:05	54.8	54.8	54.8	94	53.1	0	0	-100000	0.00	29.743	0	0.000	-100000.0
20120604 00:10	54.6	54.6	54.6	94	52.9	0	1	292	0.00	29.743	0	0.000	-100000.0
20120604 00:15	54.7	54.7	54.7	94	53.0	0	0	-100000	0.00	29.743	0	0.000	-100000.0
20120604 00:20	54.6	54.6	54.6	94	52.9	0	1	292	0.00	29.743	0	0.000	-100000.0
20120604 00:25	54.7	54.7	54.7	95	53.3	0	0	-100000	0.00	29.743	0	0.000	-100000.0
20120604 00:30	54.7	54.7	54.7	95	53.3	0	3	292	0.00	29.736	0	0.000	-100000.0
20120604 00:35	54.5	54.5	54.5	95	53.1	1	4	292	0.00	29.736	0	0.000	-100000.0
20120604 00:40	54.4	54.4	54.4	95	53.0	0	1	292	0.00	29.736	0	0.000	-100000.0
20120604 00:45	54.4	54.4	54.4	95	53.0	0	3	292	0.00	29.729	0	0.000	-100000.0
20120604 00:50	54.4	54.4	54.4	95	53.0	0	1	292	0.00	29.729	0	0.000	-100000.0
20120604 00:55	54.5	54.5	54.5	95	53.1	0	1	292	0.00	29.729	0	0.000	-100000.0
20120604 01:00	54.4	54.4	54.4	95	53.0	0	2	292	0.00	29.726	0	0.000	-100000.0
20120604 01:05	54.4	54.4	54.4	95	53.0	0	3	292	0.00	29.726	0	0.000	-100000.0
20120604 01:10	54.3	54.3	54.3	95	52.9	0	0	-100000	0.00	29.726	0	0.000	-100000.0
20120604 01:15	54.3	54.3	54.3	95	52.9	0	1	292	0.00	29.723	0	0.000	-100000.0
20120604 01:20	54.2	54.2	54.2	95	52.8	0	1	292	0.00	29.723	0	0.000	-100000.0
20120604 01:25	54.2	54.2	54.2	95	52.8	0	0	-100000	0.00	29.723	0	0.000	-100000.0
20120604 01:30	54.0	54.0	54.0	95	52.6	0	0	-100000	0.00	29.723	0	0.000	-100000.0
20120604 01:35	54.0	54.0	54.0	95	52.6	0	0	-100000	0.00	29.723	0	0.000	-100000.0
20120604 01:40	53.9	53.9	53.9	95	52.5	0	0	-100000	0.00	29.723	0	0.000	-100000.0
20120604 01:45	53.9	53.9	53.9	95	52.5	0	0	-100000	0.00	29.722	0	0.000	-100000.0
20120604 01:50	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.722	0	0.000	-100000.0
20120604 01:55	53.9	53.9	53.9	95	52.5	0	2	292	0.00	29.722	0	0.000	-100000.0
20120604 02:00	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.717	0	0.000	-100000.0
20120604 02:05	53.8	53.8	53.8	95	52.4	0	1	292	0.00	29.717	0	0.000	-100000.0
20120604 02:10	53.8	53.8	53.8	95	52.4	0	1	292	0.00	29.717	0	0.000	-100000.0
20120604 02:15	53.9	53.9	53.9	95	52.5	0	3	292	0.00	29.708	0	0.000	-100000.0
20120604 02:20	53.8	53.8	53.8	95	52.4	0	0	-100000	0.00	29.708	0	0.000	-100000.0
20120604 02:25	53.8	53.8	53.8	96	52.7	0	1	292	0.00	29.708	0	0.000	-100000.0
20120604 02:30	53.7	53.7	53.7	96	52.6	1	3	292	0.00	29.707	0	0.000	-100000.0
20120604 02:35	53.9	53.9	53.9	96	52.8	0	3	292	0.00	29.707	0	0.000	-100000.0
20120604 02:40	53.8	53.8	53.8	96	52.7	0	0	-100000	0.00	29.707	0	0.000	-100000.0
20120604 02:45	53.9	53.9	53.9	96	52.8	0	3	292	0.00	29.699	0	0.000	-100000.0
20120604 02:50	53.8	53.8	53.8	96	52.7	1	3	292	0.00	29.699	0	0.000	-100000.0
20120604 02:55	53.8	53.8	53.8	96	52.7	1	5	292	0.00	29.699	0	0.000	-100000.0
20120604 03:00	53.7	53.7	53.7	96	52.6	1	4	292	0.00	29.698	0	0.000	-100000.0
20120604 03:05	53.7	53.7	53.7	96	52.6	0	3	292	0.00	29.698	0	0.000	-100000.0
20120604 03:10	53.8	53.8	53.8	96	52.7	0	2	292	0.00	29.698	0	0.000	-100000.0
20120604 03:15	53.8	53.8	53.8	96	52.7	0	1	292	0.00	29.697	0	0.000	-100000.0
20120604 03:20	53.8	53.8	53.8	95	52.4	0	0	-100000	0.00	29.697	0	0.000	-100000.0
20120604 03:25	53.9	53.9	53.9	95	52.5	0	0	-100000	0.00	29.697	0	0.000	-100000.0
20120604 03:30	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.699	0	0.000	-100000.0
20120604 03:35	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.699	0	0.000	-100000.0
20120604 03:40	54.0	54.0	54.0	96	52.9	0	0	-100000	0.00	29.699	0	0.000	-100000.0
20120604 03:45	53.9	53.9	53.9	95	52.5	0	4	292	0.00	29.693	0	0.000	-100000.0
20120604 03:50	53.9	53.9	53.9	95	52.5	0	2	292	0.00	29.693	0	0.000	-100000.0
20120604 03:55	53.8	53.8	53.8	95	52.4	0	2	292	0.00	29.693	0	0.000	-100000.0
20120604 04:00	53.8	53.8	53.8	95	52.4	0	2	292	0.00	29.691	0	0.000	-100000.0
20120604 04:05	53.9	53.9	53.9	95	52.5	0	2	292	0.00	29.691	0	0.000	-100000.0
20120604 04:10	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.691	0	0.000	-100000.0
20120604 04:15	53.8	53.8	53.8	95	52.4	0	1	292	0.00	29.693	0	0.000	-100000.0
20120604 04:20	53.9	53.9	53.9	95	52.5	0	0	-100000	0.00	29.693	0	0.000	-100000.0
20120604 04:25	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.693	0	0.000	-100000.0
20120604 04:30	53.8	53.8	53.8	95	52.4	0	1	292	0.00	29.695	0	0.000	-100000.0
20120604 04:35	53.9	53.9	53.9	95	52.5	0	3	292	0.00	29.695	0	0.000	-100000.0
20120604 04:40	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.695	0	0.000	-100000.0
20120604 04:45	53.9	53.9	53.9	95	52.5	0	1	292	0.00	29.694	0	0.000	-100000.0
20120604 04:50	53.8	53.8	53.8	95	52.4	0	1	292	0.00	29.694	0	0.000	-100000.0
20120604 04:55	53.8	53.8	53.8	95	52.4	0	3	292	0.00	29.694	0	0.000	-100000.0
20120604 05:00	53.7	53.7	53.7	95	52.3	1	5	315	0.00	29.695	0	0.000	-100000.0
20120604 05:05	53.5	53.5	53.5	94	51.8	2	7	22	0.00	29.695	0	0.000	-100000.0
20120604 05:10	53.4	53.4	53.4	94	51.7	2	7	45	0.00	29.695	0	0.000	-100000.0
20120604 05:15	53.4	53.4	53.4	92	51.1	1	4	45	0.00	29.701	0	0.000	-100000.0
20120604 05:20	53.4	53.4	53.4	92	51.1	0	3	45	0.00	29.701	0	0.000	-100000.0
20120604 05:25	53.3	53.3	53.3	92	51.0	1	4	45	0.00	29.701	0	0.000	-100000.0
20120604 05:30	53.2	53.2	53.2	91	50.6	0	1	45	0.00	29.696	0	0.000	-100000.0
