--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120802 00:00	71.7	71.7	71.7	83	66.2	3	6	158	0.00	29.896	0	0.001	-100000.0
20120802 00:05	71.6	71.6	71.6	83	66.2	3	7	158	0.00	29.896	0	0.000	-100000.0
20120802 00:10	71.5	71.5	71.5	84	66.4	3	7	158	0.00	29.896	0	0.000	-100000.0
20120802 00:15	71.4	71.4	71.4	84	66.3	3	6	180	0.00	29.896	0	0.000	-100000.0
20120802 00:20	71.4	71.4	71.4	84	66.3	2	5	180	0.00	29.896	0	0.000	-100000.0
20120802 00:25	71.4	71.4	71.4	84	66.3	2	5	180	0.00	29.896	0	0.000	-100000.0
20120802 00:30	71.4	71.4	71.4	84	66.3	2	4	180	0.00	29.898	0	0.000	-100000.0
20120802 00:35	71.3	71.3	71.3	84	66.2	2	6	180	0.00	29.898	0	0.000	-100000.0
20120802 00:40	71.3	71.3	71.3	85	66.5	3	7	180	0.00	29.898	0	0.000	-100000.0
20120802 00:45	71.3	71.3	71.3	85	66.5	2	7	180	0.00	29.894	0	0.000	-100000.0
20120802 00:50	71.3	71.3	71.3	85	66.5	2	5	180	0.00	29.894	0	0.000	-100000.0
20120802 00:55	71.2	71.2	71.2	86	66.8	2	6	180	0.00	29.894	0	0.000	-100000.0
20120802 01:00	71.1	71.1	71.1	86	66.7	1	4	180	0.00	29.890	0	0.001	-100000.0
20120802 01:05	71.0	71.0	71.0	86	66.6	1	4	180	0.00	29.890	0	0.000	-100000.0
20120802 01:10	70.9	70.9	70.9	87	66.8	1	4	180	0.00	29.890	0	0.000	-100000.0
20120802 01:15	70.9	70.9	70.9	87	66.8	0	4	180	0.00	29.898	0	0.000	-100000.0
20120802 01:20	70.8	70.8	70.8	87	66.7	2	3	180	0.00	29.898	0	0.000	-100000.0
20120802 01:25	70.7	70.7	70.7	87	66.6	2	4	180	0.00	29.898	0	0.000	-100000.0
20120802 01:30	70.7	70.7	70.7	88	67.0	2	5	180	0.00	29.892	0	0.000	-100000.0
20120802 01:35	70.6	70.6	70.6	88	66.9	2	6	180	0.00	29.892	0	0.000	-100000.0
20120802 01:40	70.5	70.5	70.5	88	66.8	2	5	180	0.00	29.892	0	0.000	-100000.0
20120802 01:45	70.4	70.4	70.4	89	67.0	0	3	180	0.00	29.890	0	0.000	-100000.0
20120802 01:50	70.4	70.4	70.4	89	67.0	0	3	180	0.00	29.890	0	0.000	-100000.0
20120802 01:55	70.4	70.4	70.4	89	67.0	0	1	180	0.00	29.890	0	0.000	-100000.0
20120802 02:00	70.4	70.4	70.4	89	67.0	1	3	180	0.00	29.896	0	0.001	-100000.0
20120802 02:05	70.4	70.4	70.4	89	67.0	0	2	180	0.00	29.896	0	0.000	-100000.0
20120802 02:10	70.4	70.4	70.4	89	67.0	0	2	180	0.00	29.896	0	0.000	-100000.0
