--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120203 00:00	30.2	25.0	30.2	64	19.5	5	11	22	0.00	30.277	0	0.001	-100000.0
20120203 00:05	30.1	24.8	30.1	64	19.4	5	11	45	0.00	30.277	0	0.000	-100000.0
20120203 00:10	29.8	24.5	29.8	64	19.1	5	12	45	0.00	30.277	0	0.000	-100000.0
20120203 00:15	29.6	24.3	29.6	64	18.9	5	10	0	0.00	30.280	0	0.000	-100000.0
20120203 00:20	29.4	25.1	29.4	64	18.8	4	11	22	0.00	30.280	0	0.000	-100000.0
20120203 00:25	29.3	21.6	29.3	64	18.7	8	15	22	0.00	30.280	0	0.000	-100000.0
20120203 00:30	29.2	23.8	29.2	64	18.6	5	11	22	0.00	30.284	0	0.000	-100000.0
20120203 00:35	29.0	24.6	29.0	64	18.4	4	12	22	0.00	30.284	0	0.000	-100000.0
20120203 00:40	28.9	24.5	28.9	64	18.3	4	11	22	0.00	30.284	0	0.000	-100000.0
20120203 00:45	28.8	24.4	28.8	65	18.5	4	10	0	0.00	30.286	0	0.000	-100000.0
20120203 00:50	28.8	24.4	28.8	65	18.5	4	10	22	0.00	30.286	0	0.000	-100000.0
20120203 00:55	28.6	28.6	28.6	65	18.4	3	9	45	0.00	30.286	0	0.000	-100000.0
20120203 01:00	28.6	22.2	28.6	65	18.4	6	13	0	0.00	30.291	0	0.001	-100000.0
20120203 01:05	28.5	23.0	28.5	65	18.3	5	9	22	0.00	30.291	0	0.000	-100000.0
20120203 01:10	28.4	22.8	28.4	65	18.2	5	11	22	0.00	30.291	0	0.000	-100000.0
20120203 01:15	28.4	23.9	28.4	65	18.2	4	11	22	0.00	30.301	0	0.000	-100000.0
20120203 01:20	28.2	28.2	28.2	66	18.3	3	9	22	0.00	30.301	0	0.000	-100000.0
20120203 01:25	28.1	23.6	28.1	66	18.2	4	9	22	0.00	30.301	0	0.000	-100000.0
20120203 01:30	28.0	23.5	28.0	66	18.1	4	11	45	0.00	30.304	0	0.000	-100000.0
20120203 01:35	28.0	22.4	28.0	66	18.1	5	10	22	0.00	30.304	0	0.000	-100000.0
20120203 01:40	27.9	23.3	27.9	66	18.0	4	11	45	0.00	30.304	0	0.000	-100000.0
20120203 01:45	27.7	27.7	27.7	66	17.8	3	10	0	0.00	30.303	0	0.000	-100000.0
20120203 01:50	27.7	22.0	27.7	66	17.8	5	11	22	0.00	30.303	0	0.000	-100000.0
20120203 01:55	27.6	27.6	27.6	66	17.8	3	9	45	0.00	30.303	0	0.000	-100000.0
20120203 02:00	27.5	22.9	27.5	67	18.0	4	10	45	0.00	30.313	0	0.001	-100000.0
20120203 02:05	27.4	22.8	27.4	67	17.9	4	9	0	0.00	30.313	0	0.000	-100000.0
20120203 02:10	27.3	27.3	27.3	67	17.8	2	9	45	0.00	30.313	0	0.000	-100000.0
20120203 02:15	27.3	22.6	27.3	67	17.8	4	9	0	0.00	30.316	0	0.000	-100000.0
20120203 02:20	27.2	22.5	27.2	67	17.7	4	12	22	0.00	30.316	0	0.000	-100000.0
20120203 02:25	27.1	21.3	27.1	67	17.6	5	11	0	0.00	30.316	0	0.000	-100000.0
20120203 02:30	27.1	22.4	27.1	67	17.6	4	10	0	0.00	30.319	0	0.000	-100000.0
20120203 02:35	27.0	27.0	27.0	67	17.5	3	7	22	0.00	30.319	0	0.000	-100000.0
20120203 02:40	26.9	26.9	26.9	67	17.4	3	7	22	0.00	30.319	0	0.000	-100000.0
20120203 02:45	26.9	26.9	26.9	67	17.4	2	6	22	0.00	30.323	0	0.000	-100000.0
20120203 02:50	26.8	26.8	26.8	67	17.3	2	5	22	0.00	30.323	0	0.000	-100000.0
20120203 02:55	26.7	26.7	26.7	67	17.2	1	5	22	0.00	30.323	0	0.000	-100000.0
20120203 03:00	26.6	26.6	26.6	68	17.5	1	5	22	0.00	30.321	0	0.001	-100000.0
20120203 03:05	26.5	26.5	26.5	68	17.4	1	4	22	0.00	30.321	0	0.000	-100000.0
20120203 03:10	26.4	26.4	26.4	68	17.3	1	6	22	0.00	30.321	0	0.000	-100000.0
20120203 03:15	26.3	26.3	26.3	68	17.2	2	6	22	0.00	30.333	0	0.000	-100000.0
20120203 03:20	26.3	26.3	26.3	68	17.2	2	6	22	0.00	30.333	0	0.000	-100000.0
20120203 03:25	26.2	26.2	26.2	68	17.1	1	5	22	0.00	30.333	0	0.000	-100000.0
20120203 03:30	26.1	26.1	26.1	68	17.0	1	7	22	0.00	30.333	0	0.000	-100000.0
20120203 03:35	26.0	26.0	26.0	68	16.9	2	6	45	0.00	30.333	0	0.000	-100000.0
20120203 03:40	25.9	25.9	25.9	68	16.8	1	3	45	0.00	30.333	0	0.000	-100000.0
20120203 03:45	25.8	25.8	25.8	68	16.7	1	4	45	0.00	30.334	0	0.000	-100000.0
20120203 03:50	25.7	25.7	25.7	69	17.0	0	2	45	0.00	30.334	0	0.000	-100000.0
20120203 03:55	25.6	25.6	25.6	69	16.9	2	7	45	0.00	30.334	0	0.000	-100000.0
20120203 04:00	25.6	25.6	25.6	69	16.9	1	6	45	0.00	30.347	0	0.001	-100000.0
20120203 04:05	25.5	25.5	25.5	68	16.4	1	5	45	0.00	30.347	0	0.000	-100000.0
20120203 04:10	25.4	25.4	25.4	68	16.3	1	7	45	0.00	30.347	0	0.000	-100000.0
20120203 04:15	25.3	25.3	25.3	69	16.6	2	5	45	0.00	30.350	0	0.000	-100000.0
20120203 04:20	25.3	25.3	25.3	68	16.2	2	9	22	0.00	30.350	0	0.000	-100000.0
20120203 04:25	25.2	25.2	25.2	68	16.1	0	4	45	0.00	30.350	0	0.000	-100000.0
