--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120202 00:00	42.1	42.1	42.1	68	32.3	2	6	292	0.00	30.034	0	0.001	-100000.0
20120202 00:05	42.0	42.0	42.0	68	32.2	0	2	292	0.00	30.034	0	0.000	-100000.0
20120202 00:10	42.0	42.0	42.0	68	32.2	2	5	292	0.00	30.034	0	0.000	-100000.0
20120202 00:15	42.0	39.6	42.0	67	31.8	4	7	292	0.00	30.032	0	0.000	-100000.0
20120202 00:20	42.0	39.6	42.0	67	31.8	4	9	270	0.00	30.032	0	0.000	-100000.0
20120202 00:25	42.1	39.7	42.1	67	31.9	4	7	270	0.00	30.032	0	0.000	-100000.0
20120202 00:30	42.2	39.9	42.2	67	32.0	4	10	270	0.00	30.033	0	0.000	-100000.0
20120202 00:35	42.1	42.1	42.1	67	31.9	1	5	270	0.00	30.033	0	0.000	-100000.0
20120202 00:40	42.2	39.9	42.2	67	32.0	4	7	270	0.00	30.033	0	0.000	-100000.0
20120202 00:45	42.2	42.2	42.2	67	32.0	3	7	315	0.00	30.030	0	0.000	-100000.0
20120202 00:50	42.2	42.2	42.2	67	32.0	1	4	292	0.00	30.030	0	0.000	-100000.0
20120202 00:55	42.0	42.0	42.0	67	31.8	2	5	292	0.00	30.030	0	0.000	-100000.0
20120202 01:00	41.9	41.9	41.9	67	31.8	2	4	292	0.00	30.028	0	0.001	-100000.0
20120202 01:05	41.8	41.8	41.8	68	32.0	1	4	292	0.00	30.028	0	0.000	-100000.0
20120202 01:10	41.7	41.7	41.7	68	31.9	0	3	292	0.00	30.028	0	0.000	-100000.0
20120202 01:15	41.6	41.6	41.6	68	31.8	0	2	292	0.00	30.025	0	0.000	-100000.0
20120202 01:20	41.6	41.6	41.6	69	32.2	1	4	292	0.00	30.025	0	0.000	-100000.0
20120202 01:25	41.6	41.6	41.6	69	32.2	2	6	292	0.00	30.025	0	0.000	-100000.0
20120202 01:30	41.4	41.4	41.4	69	32.0	1	4	292	0.00	30.025	0	0.000	-100000.0
20120202 01:35	41.3	41.3	41.3	69	31.9	1	5	292	0.00	30.025	0	0.000	-100000.0
20120202 01:40	41.3	41.3	41.3	69	31.9	0	3	292	0.00	30.025	0	0.000	-100000.0
20120202 01:45	41.1	41.1	41.1	69	31.7	0	0	-100000	0.00	30.027	0	0.000	-100000.0
20120202 01:50	41.0	41.0	41.0	70	32.0	0	1	292	0.00	30.027	0	0.000	-100000.0
20120202 01:55	41.0	41.0	41.0	70	32.0	0	0	-100000	0.00	30.027	0	0.000	-100000.0
20120202 02:00	40.9	40.9	40.9	70	31.9	0	0	-100000	0.00	30.029	0	0.001	-100000.0
20120202 02:05	40.6	40.6	40.6	70	31.6	0	0	-100000	0.00	30.029	0	0.000	-100000.0
20120202 02:10	40.6	40.6	40.6	71	31.9	0	1	292	0.00	30.029	0	0.000	-100000.0
20120202 02:15	40.7	40.7	40.7	70	31.7	0	0	-100000	0.00	30.028	0	0.000	-100000.0
20120202 02:20	40.7	40.7	40.7	70	31.7	0	0	-100000	0.00	30.028	0	0.000	-100000.0
20120202 02:25	40.6	40.6	40.6	70	31.6	0	1	292	0.00	30.028	0	0.000	-100000.0
20120202 02:30	40.3	40.3	40.3	71	31.7	1	5	292	0.00	30.027	0	0.000	-100000.0
20120202 02:35	40.1	40.1	40.1	71	31.5	0	1	292	0.00	30.027	0	0.000	-100000.0
20120202 02:40	40.1	40.1	40.1	71	31.5	0	2	292	0.00	30.027	0	0.000	-100000.0
20120202 02:45	40.2	40.2	40.2	70	31.2	0	3	292	0.00	30.028	0	0.000	-100000.0
20120202 02:50	40.2	40.2	40.2	70	31.2	0	3	292	0.00	30.028	0	0.000	-100000.0
20120202 02:55	40.2	40.2	40.2	70	31.2	0	2	292	0.00	30.028	0	0.000	-100000.0
20120202 03:00	40.2	40.2	40.2	70	31.2	0	2	292	0.00	30.027	0	0.001	-100000.0
20120202 03:05	39.8	39.8	39.8	70	30.8	1	4	292	0.00	30.027	0	0.000	-100000.0
20120202 03:10	39.6	36.9	39.6	71	31.0	4	9	270	0.00	30.027	0	0.000	-100000.0
20120202 03:15	39.5	39.5	39.5	71	30.9	2	6	270	0.00	30.031	0	0.000	-100000.0
