--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120402 00:00	41.6	41.6	41.6	94	40.0	0	1	202	0.00	29.671	0	0.000	-100000.0
20120402 00:05	41.5	41.5	41.5	94	39.9	0	1	202	0.00	29.671	0	0.000	-100000.0
20120402 00:10	41.4	41.4	41.4	94	39.8	0	0	-100000	0.00	29.671	0	0.000	-100000.0
20120402 00:15	41.3	41.3	41.3	94	39.7	0	0	-100000	0.00	29.671	0	0.000	-100000.0
20120402 00:20	41.3	41.3	41.3	94	39.7	0	0	-100000	0.00	29.671	0	0.000	-100000.0
20120402 00:25	41.2	41.2	41.2	94	39.6	0	0	-100000	0.00	29.671	0	0.000	-100000.0
20120402 00:30	41.3	41.3	41.3	94	39.7	0	1	202	0.00	29.665	0	0.000	-100000.0
20120402 00:35	41.2	41.2	41.2	95	39.9	0	0	-100000	0.00	29.665	0	0.000	-100000.0
20120402 00:40	41.1	41.1	41.1	94	39.5	0	0	-100000	0.00	29.665	0	0.000	-100000.0
20120402 00:45	41.1	41.1	41.1	95	39.8	0	1	202	0.00	29.658	0	0.000	-100000.0
20120402 00:50	41.3	41.3	41.3	95	40.0	0	0	-100000	0.00	29.658	0	0.000	-100000.0
20120402 00:55	41.3	41.3	41.3	95	40.0	0	0	-100000	0.00	29.658	0	0.000	-100000.0
20120402 01:00	41.1	41.1	41.1	95	39.8	0	1	202	0.00	29.657	0	0.000	-100000.0
20120402 01:05	41.0	41.0	41.0	95	39.7	0	1	202	0.00	29.657	0	0.000	-100000.0
20120402 01:10	40.9	40.9	40.9	95	39.6	0	0	-100000	0.00	29.657	0	0.000	-100000.0
20120402 01:15	40.9	40.9	40.9	95	39.6	0	0	-100000	0.00	29.656	0	0.000	-100000.0
20120402 01:20	40.9	40.9	40.9	95	39.6	0	0	-100000	0.00	29.656	0	0.000	-100000.0
20120402 01:25	40.9	40.9	40.9	95	39.6	0	1	202	0.00	29.656	0	0.000	-100000.0
20120402 01:30	40.9	40.9	40.9	95	39.6	0	2	202	0.00	29.650	0	0.000	-100000.0
20120402 01:35	40.8	40.8	40.8	95	39.5	0	1	202	0.00	29.650	0	0.000	-100000.0
20120402 01:40	40.7	40.7	40.7	95	39.4	0	3	202	0.00	29.650	0	0.000	-100000.0
20120402 01:45	40.7	40.7	40.7	95	39.4	0	2	202	0.00	29.649	0	0.000	-100000.0
20120402 01:50	40.6	40.6	40.6	95	39.3	0	2	202	0.00	29.649	0	0.000	-100000.0
20120402 01:55	40.5	40.5	40.5	95	39.2	1	3	202	0.00	29.649	0	0.000	-100000.0
