--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120707 00:00	76.1	76.1	77.5	75	67.6	0	1	248	0.00	29.895	0	0.001	-100000.0
20120707 00:05	75.8	75.8	77.0	77	68.1	0	1	248	0.00	29.895	0	0.000	-100000.0
20120707 00:10	75.5	75.5	76.5	78	68.1	0	0	-100000	0.00	29.895	0	0.000	-100000.0
20120707 00:15	75.4	75.4	76.4	77	67.7	0	1	248	0.00	29.894	0	0.000	-100000.0
20120707 00:20	75.2	75.2	76.0	79	68.2	0	0	-100000	0.00	29.894	0	0.000	-100000.0
20120707 00:25	74.8	74.8	74.8	79	67.8	0	1	248	0.00	29.894	0	0.000	-100000.0
20120707 00:30	74.6	74.6	74.6	80	68.0	0	1	248	0.00	29.895	0	0.000	-100000.0
20120707 00:35	74.1	74.1	74.1	81	67.9	0	0	-100000	0.00	29.895	0	0.000	-100000.0
20120707 00:40	73.6	73.6	73.6	82	67.8	0	0	-100000	0.00	29.895	0	0.000	-100000.0
20120707 00:45	73.3	73.3	73.3	82	67.5	0	1	248	0.00	29.895	0	0.000	-100000.0
20120707 00:50	73.8	73.8	73.8	81	67.6	0	1	248	0.00	29.895	0	0.000	-100000.0
20120707 00:55	73.7	73.7	73.7	82	67.9	0	0	-100000	0.00	29.895	0	0.000	-100000.0
20120707 01:00	73.1	73.1	73.1	83	67.6	0	0	-100000	0.00	29.898	0	0.001	-100000.0
20120707 01:05	72.5	72.5	72.5	84	67.4	0	0	-100000	0.00	29.898	0	0.000	-100000.0
20120707 01:10	71.9	71.9	71.9	84	66.8	0	0	-100000	0.00	29.898	0	0.000	-100000.0
20120707 01:15	71.9	71.9	71.9	85	67.1	0	0	-100000	0.00	29.897	0	0.000	-100000.0
20120707 01:20	71.8	71.8	71.8	85	67.0	0	0	-100000	0.00	29.897	0	0.000	-100000.0
20120707 01:25	71.8	71.8	71.8	85	67.0	0	0	-100000	0.00	29.897	0	0.000	-100000.0
