--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120503 00:00	51.9	51.9	51.9	85	47.5	2	7	180	0.00	30.213	0	0.001	-100000.0
20120503 00:05	51.9	51.9	51.9	85	47.5	2	9	180	0.00	30.213	0	0.000	-100000.0
20120503 00:10	51.8	51.8	51.8	85	47.4	4	7	158	0.00	30.213	0	0.000	-100000.0
20120503 00:15	51.8	51.8	51.8	85	47.4	3	7	158	0.00	30.208	0	0.000	-100000.0
20120503 00:20	51.7	51.7	51.7	85	47.3	3	8	158	0.00	30.208	0	0.000	-100000.0
20120503 00:25	51.7	51.7	51.7	85	47.3	4	12	90	0.00	30.208	0	0.000	-100000.0
20120503 00:30	51.6	51.6	51.6	85	47.2	3	6	158	0.00	30.205	0	0.000	-100000.0
20120503 00:35	51.6	51.6	51.6	86	47.5	1	6	158	0.00	30.205	0	0.000	-100000.0
20120503 00:40	51.6	51.6	51.6	85	47.2	2	6	158	0.00	30.205	0	0.000	-100000.0
20120503 00:45	51.6	51.6	51.6	86	47.5	0	4	158	0.00	30.211	0	0.000	-100000.0
20120503 00:50	51.5	51.5	51.5	86	47.5	2	9	158	0.00	30.211	0	0.000	-100000.0
20120503 00:55	51.5	51.5	51.5	86	47.5	2	6	158	0.00	30.211	0	0.000	-100000.0
20120503 01:00	51.5	51.5	51.5	86	47.5	2	6	158	0.00	30.216	0	0.001	-100000.0
20120503 01:05	51.6	51.6	51.6	86	47.5	3	11	135	0.00	30.216	0	0.000	-100000.0
20120503 01:10	51.6	51.6	51.6	85	47.2	2	11	135	0.00	30.216	0	0.000	-100000.0
20120503 01:15	51.5	51.5	51.5	86	47.5	3	6	135	0.00	30.215	0	0.000	-100000.0
20120503 01:20	51.5	51.5	51.5	86	47.5	2	6	158	0.00	30.215	0	0.000	-100000.0
20120503 01:25	51.2	51.2	51.2	87	47.5	3	10	158	0.02	30.215	0	0.000	-100000.0
20120503 01:30	50.8	50.8	50.8	88	47.4	6	14	158	0.02	30.195	0	0.000	-100000.0
20120503 01:35	50.4	50.4	50.4	89	47.3	6	13	158	0.01	30.195	0	0.000	-100000.0
20120503 01:40	50.1	50.1	50.1	90	47.3	8	16	135	0.00	30.195	0	0.000	-100000.0
20120503 01:45	49.9	47.5	49.9	91	47.4	6	13	158	0.01	30.182	0	0.000	-100000.0
20120503 01:50	49.8	49.8	49.8	91	47.3	2	7	135	0.00	30.182	0	0.000	-100000.0
20120503 01:55	49.7	49.7	49.7	92	47.5	3	13	135	0.01	30.182	0	0.000	-100000.0
20120503 02:00	49.6	48.4	49.6	92	47.4	4	9	158	0.00	30.180	0	0.001	-100000.0
20120503 02:05	49.5	49.5	49.5	92	47.3	3	7	158	0.00	30.180	0	0.000	-100000.0
20120503 02:10	49.4	48.2	49.4	92	47.2	4	9	158	0.00	30.180	0	0.000	-100000.0
20120503 02:15	49.4	49.4	49.4	93	47.5	0	3	158	0.00	30.184	0	0.000	-100000.0
20120503 02:20	49.3	49.3	49.3	93	47.4	1	6	158	0.00	30.184	0	0.000	-100000.0
20120503 02:25	49.3	49.3	49.3	93	47.4	2	9	158	0.00	30.184	0	0.000	-100000.0
20120503 02:30	49.3	49.3	49.3	93	47.4	1	5	158	0.00	30.182	0	0.000	-100000.0
20120503 02:35	49.2	49.2	49.2	93	47.3	3	7	158	0.01	30.182	0	0.000	-100000.0
20120503 02:40	49.2	49.2	49.2	93	47.3	3	10	158	0.00	30.182	0	0.000	-100000.0
20120503 02:45	49.2	47.9	49.2	93	47.3	4	9	158	0.00	30.179	0	0.000	-100000.0
20120503 02:50	49.1	49.1	49.1	93	47.2	2	7	158	0.01	30.179	0	0.000	-100000.0
20120503 02:55	49.0	49.0	49.0	93	47.1	1	5	158	0.00	30.179	0	0.000	-100000.0
20120503 03:00	49.0	49.0	49.0	93	47.1	1	5	158	0.00	30.182	0	0.000	-100000.0
20120503 03:05	48.9	48.9	48.9	93	47.0	2	6	158	0.00	30.182	0	0.000	-100000.0
20120503 03:10	48.9	48.9	48.9	93	47.0	1	5	158	0.00	30.182	0	0.000	-100000.0
20120503 03:15	48.8	48.8	48.8	93	46.9	1	6	158	0.01	30.183	0	0.000	-100000.0
20120503 03:20	48.8	48.8	48.8	93	46.9	2	7	158	0.01	30.183	0	0.000	-100000.0
20120503 03:25	48.8	48.8	48.8	93	46.9	2	6	158	0.00	30.183	0	0.000	-100000.0
20120503 03:30	48.8	48.8	48.8	93	46.9	1	5	158	0.00	30.189	0	0.000	-100000.0
20120503 03:35	48.7	48.7	48.7	93	46.8	1	4	158	0.00	30.189	0	0.000	-100000.0
20120503 03:40	48.8	48.8	48.8	93	46.9	1	6	158	0.01	30.189	0	0.000	-100000.0
20120503 03:45	48.8	48.8	48.8	93	46.9	1	4	158	0.01	30.196	0	0.000	-100000.0
20120503 03:50	48.7	48.7	48.7	93	46.8	1	5	158	0.01	30.196	0	0.000	-100000.0
20120503 03:55	48.6	47.3	48.6	94	47.0	4	7	158	0.01	30.196	0	0.000	-100000.0
20120503 04:00	48.6	48.6	48.6	94	47.0	3	8	158	0.00	30.184	0	0.000	-100000.0
20120503 04:05	48.6	48.6	48.6	94	47.0	3	7	158	0.00	30.184	0	0.000	-100000.0
20120503 04:10	48.6	48.6	48.6	94	47.0	3	10	158	0.00	30.184	0	0.000	-100000.0
20120503 04:15	48.6	48.6	48.6	94	47.0	3	9	135	0.00	30.188	0	0.000	-100000.0
20120503 04:20	48.6	48.6	48.6	94	47.0	2	7	135	0.00	30.188	0	0.000	-100000.0
20120503 04:25	48.7	48.7	48.7	94	47.1	3	6	135	0.00	30.188	0	0.000	-100000.0
20120503 04:30	48.7	46.7	48.7	94	47.1	5	12	135	0.00	30.178	0	0.000	-100000.0
