--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20121201 00:00	29.6	29.6	29.6	43	9.9	0	3	45	0.00	30.585	0	0.001	-100000.0
20121201 00:05	29.6	29.6	29.6	43	9.9	0	3	45	0.00	30.585	0	0.000	-100000.0
20121201 00:10	29.6	29.6	29.6	44	10.4	0	1	45	0.00	30.585	0	0.000	-100000.0
20121201 00:15	29.6	29.6	29.6	44	10.4	1	3	45	0.00	30.592	0	0.000	-100000.0
20121201 00:20	29.6	29.6	29.6	44	10.4	1	4	45	0.00	30.592	0	0.000	-100000.0
20121201 00:25	29.6	29.6	29.6	44	10.4	1	4	45	0.00	30.592	0	0.000	-100000.0
20121201 00:30	29.5	29.5	29.5	44	10.3	2	4	45	0.00	30.585	0	0.000	-100000.0
20121201 00:35	29.4	29.4	29.4	44	10.2	1	3	45	0.00	30.585	0	0.000	-100000.0
20121201 00:40	29.4	29.4	29.4	44	10.2	0	1	22	0.00	30.585	0	0.000	-100000.0
20121201 00:45	29.4	29.4	29.4	45	10.7	0	3	45	0.00	30.589	0	0.000	-100000.0
20121201 00:50	29.4	29.4	29.4	45	10.7	0	3	45	0.00	30.589	0	0.000	-100000.0
20121201 00:55	29.4	29.4	29.4	45	10.7	0	0	-100000	0.00	30.589	0	0.000	-100000.0
20121201 01:00	29.4	29.4	29.4	46	11.2	1	3	45	0.00	30.595	0	0.001	-100000.0
20121201 01:05	29.5	29.5	29.5	46	11.3	0	3	45	0.00	30.595	0	0.000	-100000.0
20121201 01:10	29.7	29.7	29.7	46	11.5	0	4	45	0.00	30.595	0	0.000	-100000.0
20121201 01:15	29.8	29.8	29.8	46	11.6	0	0	-100000	0.00	30.598	0	0.000	-100000.0
20121201 01:20	29.7	29.7	29.7	46	11.5	0	2	22	0.00	30.598	0	0.000	-100000.0
20121201 01:25	29.8	29.8	29.8	48	12.5	0	2	45	0.00	30.598	0	0.000	-100000.0
20121201 01:30	30.0	30.0	30.0	48	12.7	0	0	-100000	0.00	30.600	0	0.000	-100000.0
20121201 01:35	30.2	30.2	30.2	48	12.9	0	4	45	0.00	30.600	0	0.000	-100000.0
20121201 01:40	30.1	30.1	30.1	51	14.2	3	9	22	0.00	30.600	0	0.000	-100000.0
20121201 01:45	30.0	30.0	30.0	51	14.1	1	5	22	0.00	30.606	0	0.000	-100000.0
20121201 01:50	30.0	30.0	30.0	56	16.2	1	5	22	0.00	30.606	0	0.000	-100000.0
20121201 01:55	29.9	29.9	29.9	57	16.5	0	2	22	0.00	30.606	0	0.000	-100000.0
20121201 02:00	29.9	29.9	29.9	54	15.3	0	1	22	0.00	30.612	0	0.001	-100000.0
20121201 02:05	29.8	29.8	29.8	54	15.2	0	3	22	0.00	30.612	0	0.000	-100000.0
20121201 02:10	29.7	29.7	29.7	61	17.9	0	5	22	0.00	30.612	0	0.000	-100000.0
20121201 02:15	29.4	29.4	29.4	61	17.6	2	5	22	0.00	30.615	0	0.000	-100000.0
20121201 02:20	28.9	28.9	28.9	64	18.3	2	6	22	0.00	30.615	0	0.000	-100000.0
20121201 02:25	28.1	28.1	28.1	70	19.6	2	4	22	0.00	30.615	0	0.000	-100000.0
20121201 02:30	27.2	22.5	27.2	74	20.0	4	6	22	0.00	30.616	0	0.000	-100000.0
20121201 02:35	26.7	26.7	26.7	78	20.8	2	6	22	0.00	30.616	0	0.000	-100000.0
20121201 02:40	26.4	26.4	26.4	80	21.1	1	4	0	0.00	30.616	0	0.000	-100000.0
20121201 02:45	26.3	26.3	26.3	82	21.6	2	6	0	0.00	30.616	0	0.000	-100000.0
20121201 02:50	26.2	26.2	26.2	83	21.8	1	4	0	0.00	30.616	0	0.000	-100000.0
20121201 02:55	26.1	26.1	26.1	84	21.9	1	4	0	0.00	30.616	0	0.000	-100000.0
20121201 03:00	26.0	26.0	26.0	84	21.8	0	3	0	0.00	30.615	0	0.001	-100000.0
20121201 03:05	25.9	25.9	25.9	85	22.0	1	4	0	0.00	30.615	0	0.000	-100000.0
20121201 03:10	25.7	25.7	25.7	85	21.8	1	3	0	0.00	30.615	0	0.000	-100000.0
20121201 03:15	25.7	25.7	25.7	86	22.1	0	0	-100000	0.00	30.606	0	0.000	-100000.0
20121201 03:20	25.7	25.7	25.7	86	22.1	0	0	-100000	0.00	30.606	0	0.000	-100000.0
20121201 03:25	25.7	25.7	25.7	87	22.4	0	0	-100000	0.00	30.606	0	0.000	-100000.0
20121201 03:30	25.6	25.6	25.6	87	22.3	0	3	0	0.00	30.601	0	0.000	-100000.0
20121201 03:35	25.5	25.5	25.5	87	22.2	1	4	0	0.00	30.601	0	0.000	-100000.0
20121201 03:40	25.5	25.5	25.5	87	22.2	1	4	0	0.00	30.601	0	0.000	-100000.0
20121201 03:45	25.5	25.5	25.5	87	22.2	1	5	0	0.00	30.600	0	0.000	-100000.0
20121201 03:50	25.6	25.6	25.6	87	22.3	0	4	0	0.00	30.600	0	0.000	-100000.0
20121201 03:55	25.6	25.6	25.6	87	22.3	0	2	0	0.00	30.600	0	0.000	-100000.0
20121201 04:00	25.6	25.6	25.6	86	22.0	0	0	-100000	0.00	30.586	0	0.000	-100000.0
20121201 04:05	25.7	25.7	25.7	87	22.4	0	0	-100000	0.00	30.586	0	0.000	-100000.0
20121201 04:10	25.7	25.7	25.7	87	22.4	0	0	-100000	0.00	30.586	0	0.000	-100000.0
20121201 04:15	25.9	25.9	25.9	87	22.6	0	0	-100000	0.00	30.585	0	0.000	-100000.0
20121201 04:20	25.9	25.9	25.9	86	22.3	0	0	-100000	0.00	30.585	0	0.000	-100000.0
20121201 04:25	26.0	26.0	26.0	86	22.4	0	0	-100000	0.00	30.585	0	0.000	-100000.0
20121201 04:30	26.0	26.0	26.0	86	22.4	1	4	0	0.00	30.592	0	0.000	-100000.0
20121201 04:35	26.0	26.0	26.0	86	22.4	0	4	0	0.00	30.592	0	0.000	-100000.0
20121201 04:40	26.0	26.0	26.0	86	22.4	3	6	0	0.00	30.592	0	0.000	-100000.0
20121201 04:45	26.0	26.0	26.0	87	22.7	1	5	0	0.00	30.600	0	0.000	-100000.0
20121201 04:50	26.1	26.1	26.1	86	22.5	0	0	-100000	0.00	30.600	0	0.000	-100000.0
20121201 04:55	26.1	26.1	26.1	87	22.8	0	3	0	0.00	30.600	0	0.000	-100000.0
20121201 05:00	26.2	26.2	26.2	87	22.9	0	3	0	0.00	30.601	0	0.000	-100000.0
