--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20121204 00:00	34.1	34.1	34.1	95	32.8	0	0	-100000	0.00	30.336	0	0.000	-100000.0
20121204 00:05	33.4	33.4	33.4	94	31.9	0	0	-100000	0.00	30.336	0	0.000	-100000.0
20121204 00:10	33.0	33.0	33.0	95	31.7	0	0	-100000	0.00	30.336	0	0.000	-100000.0
20121204 00:15	32.8	32.8	32.8	95	31.5	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:20	32.6	32.6	32.6	95	31.3	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:25	32.5	32.5	32.5	95	31.2	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:30	32.4	32.4	32.4	95	31.1	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:35	32.5	32.5	32.5	95	31.2	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:40	32.6	32.6	32.6	95	31.3	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:45	32.7	32.7	32.7	95	31.4	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:50	32.6	32.6	32.6	95	31.3	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 00:55	32.5	32.5	32.5	95	31.2	0	0	-100000	0.00	30.340	0	0.000	-100000.0
20121204 01:00	32.4	32.4	32.4	96	31.4	0	0	-100000	0.00	30.341	0	0.000	-100000.0
20121204 01:05	32.5	32.5	32.5	96	31.5	0	1	292	0.00	30.341	0	0.000	-100000.0
20121204 01:10	32.7	32.7	32.7	96	31.7	0	0	-100000	0.00	30.341	0	0.000	-100000.0
20121204 01:15	32.8	32.8	32.8	96	31.8	0	0	-100000	0.00	30.326	0	0.000	-100000.0
20121204 01:20	33.1	33.1	33.1	96	32.1	0	3	292	0.00	30.326	0	0.000	-100000.0
20121204 01:25	33.1	33.1	33.1	96	32.1	0	0	-100000	0.00	30.326	0	0.000	-100000.0
20121204 01:30	32.7	32.7	32.7	96	31.7	0	0	-100000	0.00	30.328	0	0.000	-100000.0
20121204 01:35	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.328	0	0.000	-100000.0
20121204 01:40	31.9	31.9	31.9	95	30.6	0	2	292	0.00	30.328	0	0.000	-100000.0
20121204 01:45	31.7	31.7	31.7	96	30.7	0	0	-100000	0.00	30.333	0	0.000	-100000.0
20121204 01:50	31.5	31.5	31.5	96	30.5	0	0	-100000	0.00	30.333	0	0.000	-100000.0
20121204 01:55	31.2	31.2	31.2	96	30.2	2	3	292	0.00	30.333	0	0.000	-100000.0
20121204 02:00	31.2	31.2	31.2	96	30.2	0	2	292	0.00	30.341	0	0.000	-100000.0
20121204 02:05	31.1	31.1	31.1	96	30.1	0	0	-100000	0.00	30.341	0	0.000	-100000.0
20121204 02:10	31.2	31.2	31.2	96	30.2	0	0	-100000	0.00	30.341	0	0.000	-100000.0
20121204 02:15	31.4	31.4	31.4	96	30.4	0	0	-100000	0.00	30.341	0	0.000	-100000.0
20121204 02:20	31.6	31.6	31.6	96	30.6	0	0	-100000	0.00	30.341	0	0.000	-100000.0
20121204 02:25	31.8	31.8	31.8	96	30.8	0	0	-100000	0.00	30.341	0	0.000	-100000.0
20121204 02:30	31.9	31.9	31.9	96	30.9	0	0	-100000	0.00	30.337	0	0.000	-100000.0
20121204 02:35	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.337	0	0.000	-100000.0
20121204 02:40	32.1	32.1	32.1	96	31.1	0	0	-100000	0.00	30.337	0	0.000	-100000.0
20121204 02:45	32.3	32.3	32.3	96	31.3	0	0	-100000	0.00	30.327	0	0.000	-100000.0
20121204 02:50	32.5	32.5	32.5	96	31.5	0	1	292	0.00	30.327	0	0.000	-100000.0
20121204 02:55	32.6	32.6	32.6	96	31.6	1	4	292	0.00	30.327	0	0.000	-100000.0
20121204 03:00	32.8	32.8	32.8	96	31.8	1	3	292	0.00	30.326	0	0.000	-100000.0
20121204 03:05	32.8	32.8	32.8	96	31.8	0	1	292	0.00	30.326	0	0.000	-100000.0
20121204 03:10	32.8	32.8	32.8	96	31.8	1	3	292	0.00	30.326	0	0.000	-100000.0
20121204 03:15	32.8	32.8	32.8	96	31.8	0	0	-100000	0.00	30.329	0	0.000	-100000.0
20121204 03:20	32.6	32.6	32.6	96	31.6	1	3	292	0.00	30.329	0	0.000	-100000.0
20121204 03:25	32.5	32.5	32.5	96	31.5	1	3	292	0.00	30.329	0	0.000	-100000.0
20121204 03:30	32.5	32.5	32.5	96	31.5	0	0	-100000	0.00	30.342	0	0.000	-100000.0
20121204 03:35	32.6	32.6	32.6	96	31.6	0	0	-100000	0.00	30.342	0	0.000	-100000.0
20121204 03:40	32.7	32.7	32.7	96	31.7	0	0	-100000	0.00	30.342	0	0.000	-100000.0
20121204 03:45	32.8	32.8	32.8	96	31.8	0	0	-100000	0.00	30.342	0	0.000	-100000.0
