--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20121106 00:00	26.0	26.0	26.0	81	21.0	0	0	-100000	0.00	30.239	0	0.000	-100000.0
20121106 00:05	25.8	25.8	25.8	82	21.1	0	0	-100000	0.00	30.239	0	0.000	-100000.0
20121106 00:10	25.7	25.7	25.7	82	21.0	0	0	-100000	0.00	30.239	0	0.000	-100000.0
20121106 00:15	25.8	25.8	25.8	82	21.1	0	0	-100000	0.00	30.233	0	0.000	-100000.0
20121106 00:20	26.2	26.2	26.2	82	21.5	0	0	-100000	0.00	30.233	0	0.000	-100000.0
20121106 00:25	26.6	26.6	26.6	81	21.6	0	0	-100000	0.00	30.233	0	0.000	-100000.0
20121106 00:30	26.9	26.9	26.9	80	21.6	0	0	-100000	0.00	30.228	0	0.000	-100000.0
20121106 00:35	27.1	27.1	27.1	79	21.5	0	0	-100000	0.00	30.228	0	0.000	-100000.0
20121106 00:40	27.1	27.1	27.1	79	21.5	0	0	-100000	0.00	30.228	0	0.000	-100000.0
20121106 00:45	27.1	27.1	27.1	79	21.5	0	0	-100000	0.00	30.223	0	0.000	-100000.0
20121106 00:50	27.0	27.0	27.0	78	21.1	0	0	-100000	0.00	30.223	0	0.000	-100000.0
20121106 00:55	26.9	26.9	26.9	79	21.3	0	0	-100000	0.00	30.223	0	0.000	-100000.0
20121106 01:00	26.8	26.8	26.8	79	21.2	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:05	26.5	26.5	26.5	80	21.2	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:10	26.2	26.2	26.2	80	20.9	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:15	26.0	26.0	26.0	81	21.0	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:20	25.6	25.6	25.6	82	20.9	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:25	25.2	25.2	25.2	82	20.5	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:30	24.9	24.9	24.9	83	20.5	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:35	24.7	24.7	24.7	83	20.3	0	0	-100000	0.00	30.224	0	0.000	-100000.0
20121106 01:40	24.7	24.7	24.7	84	20.6	0	0	-100000	0.00	30.224	0	0.000	-100000.0
