--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120421 00:00	61.1	61.1	61.1	61	47.5	2	7	202	0.00	29.922	0	0.002	-100000.0
20120421 00:05	61.1	61.1	61.1	60	47.1	3	11	202	0.00	29.922	0	0.000	-100000.0
20120421 00:10	61.0	61.0	61.0	60	47.0	2	4	180	0.00	29.922	0	0.000	-100000.0
20120421 00:15	61.0	61.0	61.0	60	47.0	3	10	180	0.00	29.916	0	0.000	-100000.0
20120421 00:20	60.8	60.8	60.8	59	46.4	4	11	180	0.00	29.916	0	0.000	-100000.0
20120421 00:25	60.7	60.7	60.7	59	46.3	3	10	180	0.00	29.916	0	0.000	-100000.0
20120421 00:30	60.7	60.7	60.7	59	46.3	4	13	180	0.00	29.908	0	0.000	-100000.0
20120421 00:35	60.6	60.6	60.6	59	46.2	3	10	180	0.00	29.908	0	0.000	-100000.0
20120421 00:40	60.5	60.5	60.5	59	46.1	2	7	202	0.00	29.908	0	0.000	-100000.0
20120421 00:45	60.5	60.5	60.5	59	46.1	2	6	158	0.00	29.906	0	0.000	-100000.0
20120421 00:50	60.4	60.4	60.4	59	46.0	1	8	180	0.00	29.906	0	0.000	-100000.0
20120421 00:55	60.4	60.4	60.4	60	46.4	2	7	158	0.00	29.906	0	0.000	-100000.0
20120421 01:00	60.3	60.3	60.3	60	46.4	2	9	180	0.00	29.904	0	0.002	-100000.0
20120421 01:05	60.3	60.3	60.3	61	46.8	3	9	180	0.00	29.904	0	0.000	-100000.0
20120421 01:10	60.3	60.3	60.3	61	46.8	3	11	180	0.00	29.904	0	0.000	-100000.0
20120421 01:15	60.2	60.2	60.2	62	47.1	4	11	158	0.00	29.894	0	0.000	-100000.0
20120421 01:20	60.2	60.2	60.2	62	47.1	3	10	202	0.00	29.894	0	0.000	-100000.0
20120421 01:25	60.1	60.1	60.1	63	47.5	5	12	158	0.00	29.894	0	0.000	-100000.0
20120421 01:30	60.0	60.0	60.0	63	47.4	3	9	180	0.00	29.889	0	0.000	-100000.0
20120421 01:35	60.0	60.0	60.0	64	47.8	4	10	180	0.00	29.889	0	0.000	-100000.0
20120421 01:40	59.9	59.9	59.9	64	47.7	4	10	158	0.00	29.889	0	0.000	-100000.0
20120421 01:45	59.9	59.9	59.9	64	47.7	2	6	180	0.00	29.886	0	0.000	-100000.0
20120421 01:50	59.9	59.9	59.9	65	48.1	2	12	180	0.00	29.886	0	0.000	-100000.0
20120421 01:55	59.8	59.8	59.8	66	48.4	5	13	180	0.00	29.886	0	0.000	-100000.0
20120421 02:00	59.8	59.8	59.8	67	48.8	2	7	180	0.00	29.875	0	0.002	-100000.0
20120421 02:05	59.8	59.8	59.8	67	48.8	3	6	158	0.00	29.875	0	0.000	-100000.0
20120421 02:10	59.7	59.7	59.7	68	49.1	1	6	202	0.00	29.875	0	0.000	-100000.0
20120421 02:15	59.7	59.7	59.7	68	49.1	2	8	158	0.00	29.874	0	0.000	-100000.0
20120421 02:20	59.6	59.6	59.6	69	49.4	2	10	158	0.00	29.874	0	0.000	-100000.0
20120421 02:25	59.6	59.6	59.6	69	49.4	3	9	202	0.00	29.874	0	0.000	-100000.0
20120421 02:30	59.6	59.6	59.6	70	49.8	1	6	180	0.00	29.874	0	0.000	-100000.0
20120421 02:35	59.5	59.5	59.5	70	49.7	4	9	180	0.00	29.874	0	0.000	-100000.0
20120421 02:40	59.5	59.5	59.5	71	50.1	1	5	202	0.00	29.874	0	0.000	-100000.0
20120421 02:45	59.4	59.4	59.4	71	50.0	3	8	180	0.00	29.864	0	0.000	-100000.0
20120421 02:50	59.4	59.4	59.4	72	50.4	2	7	158	0.00	29.864	0	0.000	-100000.0
20120421 02:55	59.3	59.3	59.3	73	50.6	2	8	202	0.00	29.864	0	0.000	-100000.0
20120421 03:00	59.0	59.0	59.0	74	50.7	5	11	202	0.00	29.860	0	0.001	-100000.0
20120421 03:05	59.0	59.0	59.0	74	50.7	3	11	158	0.00	29.860	0	0.000	-100000.0
20120421 03:10	59.0	59.0	59.0	75	51.1	1	6	158	0.00	29.860	0	0.000	-100000.0
20120421 03:15	59.0	59.0	59.0	75	51.1	3	7	158	0.00	29.858	0	0.000	-100000.0
20120421 03:20	59.0	59.0	59.0	75	51.1	3	10	158	0.00	29.858	0	0.000	-100000.0
20120421 03:25	59.0	59.0	59.0	76	51.4	1	4	202	0.00	29.858	0	0.000	-100000.0
20120421 03:30	59.0	59.0	59.0	76	51.4	2	6	180	0.00	29.856	0	0.000	-100000.0
20120421 03:35	59.0	59.0	59.0	77	51.8	1	4	180	0.00	29.856	0	0.000	-100000.0
20120421 03:40	59.0	59.0	59.0	77	51.8	1	4	180	0.00	29.856	0	0.000	-100000.0
20120421 03:45	59.0	59.0	59.0	78	52.1	2	7	225	0.00	29.852	0	0.000	-100000.0
20120421 03:50	59.0	59.0	59.0	78	52.1	2	6	158	0.00	29.852	0	0.000	-100000.0
20120421 03:55	59.0	59.0	59.0	78	52.1	4	10	158	0.00	29.852	0	0.000	-100000.0
20120421 04:00	58.9	58.9	58.9	78	52.0	4	9	180	0.00	29.844	0	0.001	-100000.0
20120421 04:05	58.8	58.8	58.8	79	52.3	3	9	180	0.00	29.844	0	0.000	-100000.0
20120421 04:10	58.7	58.7	58.7	80	52.5	1	6	202	0.00	29.844	0	0.000	-100000.0
20120421 04:15	58.6	58.6	58.6	80	52.4	1	5	202	0.00	29.844	0	0.000	-100000.0
20120421 04:20	58.6	58.6	58.6	80	52.4	1	5	158	0.00	29.844	0	0.000	-100000.0
20120421 04:25	58.4	58.4	58.4	80	52.3	1	7	202	0.00	29.844	0	0.000	-100000.0
20120421 04:30	58.4	58.4	58.4	81	52.6	1	5	180	0.00	29.844	0	0.000	-100000.0
20120421 04:35	58.4	58.4	58.4	81	52.6	1	5	180	0.00	29.844	0	0.000	-100000.0
20120421 04:40	58.4	58.4	58.4	82	52.9	3	7	180	0.00	29.844	0	0.000	-100000.0
20120421 04:45	58.4	58.4	58.4	82	52.9	1	7	180	0.00	29.835	0	0.000	-100000.0
20120421 04:50	58.4	58.4	58.4	83	53.3	2	6	180	0.00	29.835	0	0.000	-100000.0
20120421 04:55	58.3	58.3	58.3	83	53.2	1	7	180	0.00	29.835	0	0.000	-100000.0
20120421 05:00	58.2	58.2	58.2	84	53.4	1	6	180	0.00	29.842	0	0.001	-100000.0
20120421 05:05	58.2	58.2	58.2	84	53.4	2	7	180	0.00	29.842	0	0.000	-100000.0
20120421 05:10	58.1	58.1	58.1	85	53.6	2	7	180	0.00	29.842	0	0.000	-100000.0
20120421 05:15	58.0	58.0	58.0	85	53.5	2	7	202	0.00	29.843	0	0.000	-100000.0
20120421 05:20	58.0	58.0	58.0	85	53.5	1	5	225	0.00	29.843	0	0.000	-100000.0
20120421 05:25	58.0	58.0	58.0	85	53.5	1	6	225	0.00	29.843	0	0.000	-100000.0
20120421 05:30	58.0	58.0	58.0	85	53.5	2	6	180	0.00	29.844	0	0.000	-100000.0
20120421 05:35	58.0	58.0	58.0	85	53.5	1	5	180	0.00	29.844	0	0.000	-100000.0
20120421 05:40	58.0	58.0	58.0	85	53.5	1	4	180	0.00	29.844	0	0.000	-100000.0
20120421 05:45	58.0	58.0	58.0	86	53.8	1	4	180	0.00	29.840	0	0.000	-100000.0
20120421 05:50	57.8	57.8	57.8	86	53.6	1	7	180	0.00	29.840	0	0.000	-100000.0
20120421 05:55	57.8	57.8	57.8	86	53.6	0	1	180	0.00	29.840	0	0.000	-100000.0
20120421 06:00	57.7	57.7	57.7	87	53.9	1	4	180	0.00	29.835	0	0.001	-100000.0
20120421 06:05	57.7	57.7	57.7	87	53.9	2	5	180	0.00	29.835	0	0.000	-100000.0
20120421 06:10	57.5	57.5	57.5	88	54.0	2	6	180	0.00	29.835	0	0.000	-100000.0
20120421 06:15	57.5	57.5	57.5	89	54.3	1	5	180	0.00	29.843	0	0.000	-100000.0
20120421 06:20	57.5	57.5	57.5	89	54.3	0	5	180	0.00	29.843	0	0.000	-100000.0
20120421 06:25	57.5	57.5	57.5	89	54.3	1	5	180	0.00	29.843	5	0.000	-100000.0
20120421 06:30	57.5	57.5	57.5	89	54.3	1	5	180	0.00	29.843	6	0.000	-100000.0
20120421 06:35	57.5	57.5	57.5	89	54.3	1	5	202	0.00	29.843	9	0.000	-100000.0
20120421 06:40	57.6	57.6	57.6	89	54.4	3	8	158	0.00	29.843	10	0.000	-100000.0
20120421 06:45	57.8	57.8	57.8	89	54.6	2	5	158	0.00	29.843	15	0.000	-100000.0
20120421 06:50	57.8	57.8	57.8	89	54.6	1	4	158	0.00	29.843	22	0.000	-100000.0
20120421 06:55	57.9	57.9	57.9	89	54.7	0	4	158	0.00	29.843	17	0.000	-100000.0
20120421 07:00	58.0	58.0	58.0	89	54.8	0	3	158	0.00	29.833	14	0.000	-100000.0
20120421 07:05	58.0	58.0	58.0	89	54.8	0	4	158	0.00	29.833	19	0.000	-100000.0
20120421 07:10	58.1	58.1	58.1	89	54.9	2	6	158	0.00	29.833	24	0.000	-100000.0
20120421 07:15	58.2	58.2	58.2	89	55.0	2	9	158	0.00	29.832	28	0.000	-100000.0
20120421 07:20	58.2	58.2	58.2	89	55.0	3	10	180	0.00	29.832	24	0.000	-100000.0
20120421 07:25	58.2	58.2	58.2	89	55.0	3	10	180	0.00	29.832	22	0.000	-100000.0
20120421 07:30	58.3	58.3	58.3	88	54.8	1	7	180	0.00	29.836	20	0.000	-100000.0
20120421 07:35	58.4	58.4	58.4	89	55.2	2	9	180	0.00	29.836	22	0.000	-100000.0
20120421 07:40	58.4	58.4	58.4	88	54.9	1	6	180	0.00	29.836	37	0.000	-100000.0
20120421 07:45	58.5	58.5	58.5	88	55.0	2	7	180	0.00	29.832	52	0.000	-100000.0
20120421 07:50	58.7	58.7	58.7	89	55.5	2	5	202	0.00	29.832	54	0.000	-100000.0
20120421 07:55	58.8	58.8	58.8	88	55.3	1	8	158	0.00	29.832	50	0.000	-100000.0
20120421 08:00	58.8	58.8	58.8	88	55.3	4	14	202	0.00	29.833	52	0.001	-100000.0
20120421 08:05	58.8	58.8	58.8	88	55.3	3	10	202	0.00	29.833	60	0.000	-100000.0
20120421 08:10	59.0	59.0	59.0	88	55.4	1	5	135	0.00	29.833	77	0.000	-100000.0
20120421 08:15	59.0	59.0	59.0	87	55.1	2	6	135	0.00	29.838	97	0.000	-100000.0
20120421 08:20	59.1	59.1	59.1	87	55.2	3	6	180	0.00	29.838	109	0.000	-100000.0
20120421 08:25	59.4	59.4	59.4	87	55.5	3	7	158	0.00	29.838	157	0.000	-100000.0
20120421 08:30	59.9	59.9	59.9	87	56.0	2	7	180	0.00	29.831	225	0.000	-100000.0
20120421 08:35	60.4	60.4	60.4	86	56.2	5	11	180	0.00	29.831	415	0.000	-100000.0
20120421 08:40	61.2	61.2	61.2	84	56.3	4	10	158	0.00	29.831	448	0.000	-100000.0
