--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120427 00:00	51.7	51.7	51.7	95	50.3	0	0	-100000	0.00	29.596	0	0.000	-100000.0
20120427 00:05	51.6	51.6	51.6	95	50.2	0	0	-100000	0.01	29.596	0	0.000	-100000.0
20120427 00:10	51.6	51.6	51.6	95	50.2	0	0	-100000	0.00	29.596	0	0.000	-100000.0
20120427 00:15	51.7	51.7	51.7	95	50.3	0	1	225	0.02	29.591	0	0.000	-100000.0
20120427 00:20	51.8	51.8	51.8	95	50.4	0	3	225	0.01	29.591	0	0.000	-100000.0
20120427 00:25	51.9	51.9	51.9	95	50.5	0	2	225	0.00	29.591	0	0.000	-100000.0
20120427 00:30	51.9	51.9	51.9	95	50.5	1	3	225	0.00	29.586	0	0.000	-100000.0
20120427 00:35	51.9	51.9	51.9	95	50.5	0	2	225	0.00	29.586	0	0.000	-100000.0
20120427 00:40	52.0	52.0	52.0	95	50.6	0	4	225	0.00	29.586	0	0.000	-100000.0
20120427 00:45	52.1	52.1	52.1	95	50.7	1	4	225	0.00	29.573	0	0.000	-100000.0
20120427 00:50	52.1	52.1	52.1	95	50.7	2	5	225	0.00	29.573	0	0.000	-100000.0
20120427 00:55	52.1	52.1	52.1	95	50.7	2	4	225	0.00	29.573	0	0.000	-100000.0
20120427 01:00	52.2	52.2	52.2	96	51.1	2	4	225	0.00	29.572	0	0.000	-100000.0
20120427 01:05	52.3	52.3	52.3	96	51.2	2	4	225	0.00	29.572	0	0.000	-100000.0
20120427 01:10	52.3	52.3	52.3	96	51.2	0	1	225	0.00	29.572	0	0.000	-100000.0
20120427 01:15	52.4	52.4	52.4	96	51.3	0	0	-100000	0.00	29.572	0	0.000	-100000.0
20120427 01:20	52.3	52.3	52.3	96	51.2	0	0	-100000	0.00	29.572	0	0.000	-100000.0
20120427 01:25	52.2	52.2	52.2	96	51.1	0	2	225	0.00	29.572	0	0.000	-100000.0
20120427 01:30	52.1	52.1	52.1	95	50.7	0	0	-100000	0.00	29.573	0	0.000	-100000.0
20120427 01:35	52.0	52.0	52.0	96	50.9	0	1	225	0.00	29.573	0	0.000	-100000.0
20120427 01:40	52.0	52.0	52.0	96	50.9	0	3	225	0.00	29.573	0	0.000	-100000.0
20120427 01:45	51.9	51.9	51.9	96	50.8	0	1	225	0.00	29.576	0	0.000	-100000.0
20120427 01:50	51.9	51.9	51.9	96	50.8	3	6	225	0.00	29.576	0	0.000	-100000.0
20120427 01:55	51.9	51.9	51.9	96	50.8	2	5	225	0.00	29.576	0	0.000	-100000.0
20120427 02:00	51.8	51.8	51.8	96	50.7	2	5	225	0.00	29.584	0	0.000	-100000.0
20120427 02:05	51.8	51.8	51.8	96	50.7	2	5	292	0.00	29.584	0	0.000	-100000.0
20120427 02:10	51.8	51.8	51.8	96	50.7	3	5	315	0.00	29.584	0	0.000	-100000.0
20120427 02:15	51.7	51.7	51.7	96	50.6	5	13	292	0.00	29.588	0	0.000	-100000.0
20120427 02:20	51.5	51.5	51.5	96	50.4	7	14	292	0.00	29.588	0	0.000	-100000.0
20120427 02:25	51.5	51.5	51.5	95	50.1	10	22	0	0.00	29.588	0	0.000	-100000.0
20120427 02:30	51.7	51.7	51.7	88	48.3	14	22	270	0.01	29.593	0	0.000	-100000.0
20120427 02:35	51.4	51.4	51.4	86	47.4	9	20	292	0.00	29.593	0	0.000	-100000.0
20120427 02:40	50.9	50.9	50.9	85	46.6	10	19	315	0.00	29.593	0	0.000	-100000.0
20120427 02:45	50.6	50.6	50.6	84	45.9	14	25	292	0.00	29.604	0	0.000	-100000.0
20120427 02:50	50.4	50.4	50.4	82	45.1	11	23	270	0.00	29.604	0	0.000	-100000.0
20120427 02:55	50.1	50.1	50.1	81	44.5	11	22	292	0.00	29.604	0	0.000	-100000.0
20120427 03:00	49.9	46.3	49.9	82	44.6	9	18	292	0.00	29.604	0	0.001	-100000.0
20120427 03:05	49.7	47.3	49.7	82	44.4	6	15	338	0.00	29.604	0	0.000	-100000.0
20120427 03:10	49.6	46.7	49.6	83	44.7	7	13	292	0.00	29.604	0	0.000	-100000.0
20120427 03:15	49.5	47.6	49.5	84	44.9	5	11	315	0.00	29.609	0	0.000	-100000.0
20120427 03:20	49.3	48.1	49.3	84	44.7	4	13	270	0.00	29.609	0	0.000	-100000.0
20120427 03:25	49.2	46.2	49.2	82	43.9	7	16	315	0.00	29.609	0	0.000	-100000.0
20120427 03:30	49.3	45.5	49.3	81	43.7	9	15	338	0.00	29.613	0	0.000	-100000.0
20120427 03:35	49.3	47.4	49.3	80	43.4	5	11	338	0.00	29.613	0	0.000	-100000.0
20120427 03:40	49.2	47.9	49.2	80	43.3	4	11	315	0.00	29.613	0	0.000	-100000.0
20120427 03:45	49.2	49.2	49.2	80	43.3	3	7	292	0.00	29.623	0	0.000	-100000.0
20120427 03:50	49.1	49.1	49.1	80	43.2	2	6	292	0.00	29.623	0	0.000	-100000.0
20120427 03:55	49.1	49.1	49.1	79	42.9	1	5	22	0.00	29.623	0	0.000	-100000.0
20120427 04:00	49.0	49.0	49.0	79	42.8	2	6	338	0.00	29.626	0	0.001	-100000.0
20120427 04:05	49.0	49.0	49.0	79	42.8	0	2	270	0.00	29.626	0	0.000	-100000.0
20120427 04:10	48.9	48.9	48.9	79	42.7	2	5	270	0.00	29.626	0	0.000	-100000.0
20120427 04:15	48.8	48.8	48.8	79	42.6	3	7	315	0.00	29.633	0	0.000	-100000.0
20120427 04:20	48.8	47.5	48.8	79	42.6	4	13	270	0.00	29.633	0	0.000	-100000.0
20120427 04:25	49.0	47.0	49.0	77	42.1	5	13	315	0.00	29.633	0	0.000	-100000.0
20120427 04:30	49.1	47.8	49.1	77	42.2	4	9	270	0.00	29.620	0	0.000	-100000.0
20120427 04:35	48.9	48.9	48.9	78	42.3	2	8	315	0.00	29.620	0	0.000	-100000.0
20120427 04:40	48.8	48.8	48.8	78	42.2	1	6	315	0.00	29.620	0	0.000	-100000.0
20120427 04:45	48.6	48.6	48.6	78	42.1	1	4	338	0.00	29.618	0	0.000	-100000.0
20120427 04:50	48.5	48.5	48.5	78	42.0	3	9	338	0.00	29.618	0	0.000	-100000.0
20120427 04:55	48.5	48.5	48.5	78	42.0	3	10	270	0.00	29.618	0	0.000	-100000.0
20120427 05:00	48.5	48.5	48.5	77	41.6	3	5	315	0.00	29.618	0	0.001	-100000.0
20120427 05:05	48.4	48.4	48.4	77	41.5	2	5	315	0.00	29.618	0	0.000	-100000.0
20120427 05:10	48.4	48.4	48.4	75	40.8	3	9	292	0.00	29.618	0	0.000	-100000.0
20120427 05:15	48.3	48.3	48.3	75	40.7	3	8	315	0.00	29.624	0	0.000	-100000.0
20120427 05:20	48.3	48.3	48.3	74	40.4	3	10	292	0.00	29.624	0	0.000	-100000.0
20120427 05:25	48.3	46.2	48.3	73	40.1	5	11	292	0.00	29.624	0	0.000	-100000.0
20120427 05:30	48.2	45.5	48.2	73	40.0	6	14	292	0.00	29.627	0	0.000	-100000.0
20120427 05:35	48.1	45.4	48.1	73	39.9	6	13	270	0.00	29.627	0	0.000	-100000.0
20120427 05:40	48.1	44.9	48.1	73	39.9	7	13	270	0.00	29.627	0	0.000	-100000.0
20120427 05:45	48.0	45.3	48.0	73	39.8	6	11	270	0.00	29.631	0	0.000	-100000.0
20120427 05:50	47.9	45.2	47.9	73	39.7	6	11	270	0.00	29.631	0	0.000	-100000.0
