--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120407 00:00	41.3	41.3	41.3	43	20.5	0	3	22	0.00	30.061	0	0.001	-100000.0
20120407 00:05	40.8	40.8	40.8	45	21.1	0	1	22	0.00	30.061	0	0.000	-100000.0
20120407 00:10	40.0	40.0	40.0	46	20.9	0	0	-100000	0.00	30.061	0	0.000	-100000.0
20120407 00:15	39.4	39.4	39.4	46	20.4	0	0	-100000	0.00	30.061	0	0.000	-100000.0
20120407 00:20	39.1	39.1	39.1	47	20.6	0	1	22	0.00	30.061	0	0.000	-100000.0
20120407 00:25	39.1	39.1	39.1	47	20.6	1	3	22	0.00	30.061	0	0.000	-100000.0
20120407 00:30	39.3	39.3	39.3	47	20.8	0	2	22	0.00	30.060	0	0.000	-100000.0
20120407 00:35	39.3	39.3	39.3	47	20.8	0	3	22	0.00	30.060	0	0.000	-100000.0
20120407 00:40	39.3	39.3	39.3	47	20.8	0	2	22	0.00	30.060	0	0.000	-100000.0
20120407 00:45	39.2	39.2	39.2	47	20.7	0	0	-100000	0.00	30.052	0	0.000	-100000.0
20120407 00:50	39.3	39.3	39.3	47	20.8	0	2	22	0.00	30.052	0	0.000	-100000.0
20120407 00:55	39.2	39.2	39.2	47	20.7	0	0	-100000	0.00	30.052	0	0.000	-100000.0
20120407 01:00	38.9	38.9	38.9	48	20.9	0	1	22	0.00	30.048	0	0.001	-100000.0
20120407 01:05	39.1	39.1	39.1	48	21.1	1	3	22	0.00	30.048	0	0.000	-100000.0
20120407 01:10	39.4	39.4	39.4	47	20.9	0	2	22	0.00	30.048	0	0.000	-100000.0
20120407 01:15	39.6	39.6	39.6	47	21.0	0	0	-100000	0.00	30.045	0	0.000	-100000.0
20120407 01:20	39.4	39.4	39.4	48	21.4	0	1	22	0.00	30.045	0	0.000	-100000.0
20120407 01:25	39.0	39.0	39.0	49	21.5	0	0	-100000	0.00	30.045	0	0.000	-100000.0
20120407 01:30	38.9	38.9	38.9	50	21.9	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 01:35	38.6	38.6	38.6	50	21.6	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 01:40	38.5	38.5	38.5	48	20.5	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 01:45	38.2	38.2	38.2	49	20.7	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 01:50	37.8	37.8	37.8	52	21.8	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 01:55	37.4	37.4	37.4	52	21.4	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 02:00	37.0	37.0	37.0	53	21.5	0	0	-100000	0.00	30.046	0	0.001	-100000.0
20120407 02:05	36.7	36.7	36.7	53	21.2	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 02:10	36.6	36.6	36.6	53	21.1	0	0	-100000	0.00	30.046	0	0.000	-100000.0
20120407 02:15	36.4	36.4	36.4	55	21.8	0	0	-100000	0.00	30.045	0	0.000	-100000.0
20120407 02:20	36.0	36.0	36.0	57	22.3	0	0	-100000	0.00	30.045	0	0.000	-100000.0
