--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120418 00:00	54.9	54.9	54.9	39	30.4	6	13	338	0.00	30.236	0	0.003	-100000.0
20120418 00:05	54.8	54.8	54.8	40	30.9	7	14	338	0.00	30.236	0	0.000	-100000.0
20120418 00:10	54.5	54.5	54.5	40	30.7	4	16	315	0.00	30.236	0	0.000	-100000.0
20120418 00:15	54.4	54.4	54.4	41	31.2	6	14	338	0.00	30.237	0	0.000	-100000.0
20120418 00:20	54.2	54.2	54.2	41	31.0	5	14	315	0.00	30.237	0	0.000	-100000.0
20120418 00:25	54.1	54.1	54.1	41	30.9	6	12	315	0.00	30.237	0	0.000	-100000.0
20120418 00:30	54.0	54.0	54.0	42	31.4	5	10	338	0.00	30.241	0	0.000	-100000.0
20120418 00:35	53.7	53.7	53.7	42	31.2	3	11	338	0.00	30.241	0	0.000	-100000.0
20120418 00:40	53.5	53.5	53.5	43	31.6	4	11	338	0.00	30.241	0	0.000	-100000.0
20120418 00:45	53.4	53.4	53.4	43	31.5	4	12	315	0.00	30.249	0	0.000	-100000.0
20120418 00:50	53.3	53.3	53.3	43	31.4	6	13	292	0.00	30.249	0	0.000	-100000.0
20120418 00:55	53.0	53.0	53.0	44	31.7	3	9	315	0.00	30.249	0	0.000	-100000.0
20120418 01:00	52.7	52.7	52.7	44	31.4	3	11	338	0.00	30.240	0	0.003	-100000.0
20120418 01:05	52.6	52.6	52.6	44	31.3	5	12	338	0.00	30.240	0	0.000	-100000.0
20120418 01:10	52.6	52.6	52.6	44	31.3	6	11	338	0.00	30.240	0	0.000	-100000.0
20120418 01:15	52.6	52.6	52.6	43	30.7	7	14	0	0.00	30.239	0	0.000	-100000.0
20120418 01:20	52.6	52.6	52.6	43	30.7	6	14	0	0.00	30.239	0	0.000	-100000.0
20120418 01:25	52.5	52.5	52.5	43	30.7	8	17	338	0.00	30.239	0	0.000	-100000.0
20120418 01:30	52.3	52.3	52.3	43	30.5	5	17	0	0.00	30.237	0	0.000	-100000.0
20120418 01:35	52.2	52.2	52.2	44	31.0	4	11	248	0.00	30.237	0	0.000	-100000.0
20120418 01:40	52.1	52.1	52.1	44	30.9	3	10	315	0.00	30.237	0	0.000	-100000.0
20120418 01:45	52.0	52.0	52.0	44	30.8	5	12	0	0.00	30.235	0	0.000	-100000.0
20120418 01:50	52.0	52.0	52.0	44	30.8	5	13	315	0.00	30.235	0	0.000	-100000.0
20120418 01:55	51.8	51.8	51.8	45	31.1	3	8	0	0.00	30.235	0	0.000	-100000.0
20120418 02:00	51.7	51.7	51.7	45	31.1	2	8	0	0.00	30.234	0	0.003	-100000.0
20120418 02:05	51.5	51.5	51.5	45	30.9	2	6	270	0.00	30.234	0	0.000	-100000.0
20120418 02:10	51.5	51.5	51.5	45	30.9	4	10	338	0.00	30.234	0	0.000	-100000.0
20120418 02:15	51.4	51.4	51.4	45	30.8	3	8	338	0.00	30.236	0	0.000	-100000.0
20120418 02:20	51.3	51.3	51.3	46	31.2	3	7	315	0.00	30.236	0	0.000	-100000.0
20120418 02:25	51.2	51.2	51.2	46	31.1	1	7	0	0.00	30.236	0	0.000	-100000.0
20120418 02:30	51.0	51.0	51.0	46	31.0	3	6	0	0.00	30.242	0	0.000	-100000.0
20120418 02:35	51.0	51.0	51.0	46	31.0	3	7	0	0.00	30.242	0	0.000	-100000.0
20120418 02:40	50.8	50.8	50.8	46	30.8	5	13	0	0.00	30.242	0	0.000	-100000.0
20120418 02:45	50.8	50.8	50.8	46	30.8	5	13	0	0.00	30.238	0	0.000	-100000.0
20120418 02:50	50.7	50.7	50.7	46	30.7	5	12	0	0.00	30.238	0	0.000	-100000.0
20120418 02:55	50.6	50.6	50.6	46	30.6	6	12	315	0.00	30.238	0	0.000	-100000.0
20120418 03:00	50.5	50.5	50.5	47	31.0	5	12	338	0.00	30.238	0	0.003	-100000.0
20120418 03:05	50.3	50.3	50.3	47	30.8	5	11	315	0.00	30.238	0	0.000	-100000.0
20120418 03:10	50.2	50.2	50.2	47	30.8	5	14	315	0.00	30.238	0	0.000	-100000.0
20120418 03:15	50.1	50.1	50.1	48	31.2	4	9	338	0.00	30.240	0	0.000	-100000.0
20120418 03:20	49.9	49.9	49.9	48	31.0	2	9	225	0.00	30.240	0	0.000	-100000.0
20120418 03:25	49.7	48.5	49.7	48	30.8	4	13	315	0.00	30.240	0	0.000	-100000.0
20120418 03:30	49.6	49.6	49.6	49	31.2	3	7	315	0.00	30.242	0	0.000	-100000.0
20120418 03:35	49.5	49.5	49.5	49	31.1	0	2	338	0.00	30.242	0	0.000	-100000.0
20120418 03:40	49.4	49.4	49.4	49	31.0	0	3	338	0.00	30.242	0	0.000	-100000.0
