--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120404 00:00	47.8	47.8	47.8	46	28.0	0	1	202	0.00	29.779	0	0.002	-100000.0
20120404 00:05	47.4	47.4	47.4	43	26.0	0	3	90	0.00	29.779	0	0.000	-100000.0
20120404 00:10	47.4	47.4	47.4	46	27.7	0	1	90	0.00	29.779	0	0.000	-100000.0
20120404 00:15	47.3	47.3	47.3	42	25.4	0	1	90	0.00	29.766	0	0.000	-100000.0
20120404 00:20	47.6	47.6	47.6	45	27.3	0	0	-100000	0.00	29.766	0	0.000	-100000.0
20120404 00:25	47.2	47.2	47.2	49	29.0	1	3	270	0.00	29.766	0	0.000	-100000.0
20120404 00:30	47.0	47.0	47.0	52	30.3	1	3	270	0.00	29.776	0	0.000	-100000.0
20120404 00:35	46.8	46.8	46.8	53	30.6	0	1	270	0.00	29.776	0	0.000	-100000.0
20120404 00:40	46.7	46.7	46.7	51	29.5	0	0	-100000	0.00	29.776	0	0.000	-100000.0
20120404 00:45	46.9	46.9	46.9	50	29.2	0	1	270	0.00	29.779	0	0.000	-100000.0
20120404 00:50	47.0	47.0	47.0	49	28.8	0	0	-100000	0.00	29.779	0	0.000	-100000.0
20120404 00:55	47.0	47.0	47.0	49	28.8	0	0	-100000	0.00	29.779	0	0.000	-100000.0
20120404 01:00	46.8	46.8	46.8	49	28.7	0	1	270	0.00	29.778	0	0.001	-100000.0
20120404 01:05	46.6	46.6	46.6	49	28.5	0	1	270	0.00	29.778	0	0.000	-100000.0
20120404 01:10	46.5	46.5	46.5	50	28.9	0	1	270	0.00	29.778	0	0.000	-100000.0
20120404 01:15	46.5	46.5	46.5	51	29.4	0	0	-100000	0.00	29.777	0	0.000	-100000.0
20120404 01:20	46.3	46.3	46.3	50	28.7	0	0	-100000	0.00	29.777	0	0.000	-100000.0
20120404 01:25	46.2	46.2	46.2	52	29.6	0	0	-100000	0.00	29.777	0	0.000	-100000.0
20120404 01:30	46.1	46.1	46.1	51	29.0	0	0	-100000	0.00	29.773	0	0.000	-100000.0
20120404 01:35	46.2	46.2	46.2	52	29.6	0	0	-100000	0.00	29.773	0	0.000	-100000.0
20120404 01:40	46.2	46.2	46.2	53	30.0	0	0	-100000	0.00	29.773	0	0.000	-100000.0
20120404 01:45	46.2	46.2	46.2	50	28.6	0	0	-100000	0.00	29.778	0	0.000	-100000.0
20120404 01:50	46.3	46.3	46.3	50	28.7	0	0	-100000	0.00	29.778	0	0.000	-100000.0
