--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120423 00:00	44.0	41.9	44.0	91	41.5	4	10	45	0.01	29.645	0	0.000	-100000.0
20120423 00:05	43.8	40.3	43.8	92	41.6	6	12	338	0.01	29.645	0	0.000	-100000.0
20120423 00:10	43.8	40.3	43.8	92	41.6	6	17	22	0.02	29.645	0	0.000	-100000.0
20120423 00:15	43.7	40.2	43.7	92	41.5	6	17	0	0.01	29.625	0	0.000	-100000.0
20120423 00:20	43.6	39.5	43.6	92	41.4	7	15	22	0.02	29.625	0	0.000	-100000.0
20120423 00:25	43.5	39.9	43.5	92	41.3	6	12	22	0.01	29.625	0	0.000	-100000.0
20120423 00:30	43.4	40.5	43.4	92	41.2	5	10	45	0.01	29.609	0	0.000	-100000.0
20120423 00:35	43.4	39.8	43.4	92	41.2	6	14	22	0.00	29.609	0	0.000	-100000.0
20120423 00:40	43.3	39.1	43.3	92	41.1	7	12	22	0.01	29.609	0	0.000	-100000.0
20120423 00:45	43.4	38.7	43.4	92	41.2	8	18	0	0.01	29.589	0	0.000	-100000.0
20120423 00:50	43.3	40.3	43.3	91	40.9	5	11	22	0.01	29.589	0	0.000	-100000.0
20120423 00:55	43.2	43.2	43.2	92	41.0	3	16	22	0.02	29.589	0	0.000	-100000.0
20120423 01:00	43.1	43.1	43.1	92	40.9	2	7	22	0.01	29.577	0	0.000	-100000.0
20120423 01:05	43.1	43.1	43.1	92	40.9	3	12	22	0.01	29.577	0	0.000	-100000.0
20120423 01:10	43.1	40.9	43.1	92	40.9	4	12	22	0.01	29.577	0	0.000	-100000.0
20120423 01:15	43.0	43.0	43.0	92	40.8	3	9	45	0.00	29.558	0	0.000	-100000.0
20120423 01:20	43.0	38.8	43.0	92	40.8	7	13	0	0.01	29.558	0	0.000	-100000.0
20120423 01:25	43.0	40.0	43.0	92	40.8	5	12	0	0.02	29.558	0	0.000	-100000.0
20120423 01:30	43.0	43.0	43.0	92	40.8	3	8	22	0.02	29.538	0	0.000	-100000.0
20120423 01:35	42.9	39.2	42.9	92	40.7	6	16	292	0.01	29.538	0	0.000	-100000.0
20120423 01:40	42.9	40.7	42.9	92	40.7	4	12	22	0.02	29.538	0	0.000	-100000.0
20120423 01:45	42.8	42.8	42.8	92	40.6	3	7	0	0.02	29.510	0	0.000	-100000.0
20120423 01:50	42.8	42.8	42.8	92	40.6	3	8	0	0.02	29.510	0	0.000	-100000.0
20120423 01:55	42.9	39.9	42.9	93	41.0	5	10	0	0.00	29.510	0	0.000	-100000.0
20120423 02:00	42.8	40.6	42.8	93	40.9	4	12	0	0.01	29.500	0	0.000	-100000.0
20120423 02:05	42.9	40.7	42.9	92	40.7	4	10	0	0.00	29.500	0	0.000	-100000.0
20120423 02:10	42.9	40.7	42.9	92	40.7	4	9	0	0.00	29.500	0	0.000	-100000.0
20120423 02:15	42.9	42.9	42.9	92	40.7	3	14	22	0.01	29.496	0	0.000	-100000.0
20120423 02:20	42.9	42.9	42.9	92	40.7	0	2	22	0.00	29.496	0	0.000	-100000.0
20120423 02:25	42.9	39.9	42.9	92	40.7	5	16	22	0.01	29.496	0	0.000	-100000.0
20120423 02:30	42.9	40.7	42.9	92	40.7	4	9	22	0.00	29.484	0	0.000	-100000.0
20120423 02:35	42.9	40.7	42.9	92	40.7	4	13	22	0.01	29.484	0	0.000	-100000.0
