--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120416 00:00	66.4	66.4	66.4	77	59.0	0	0	-100000	0.00	30.044	0	0.001	-100000.0
20120416 00:05	65.8	65.8	65.8	80	59.5	0	1	180	0.00	30.044	0	0.000	-100000.0
20120416 00:10	65.4	65.4	65.4	82	59.8	0	1	180	0.00	30.044	0	0.000	-100000.0
20120416 00:15	65.2	65.2	65.2	82	59.6	0	1	180	0.00	30.039	0	0.000	-100000.0
20120416 00:20	65.2	65.2	65.2	82	59.6	0	1	180	0.00	30.039	0	0.000	-100000.0
20120416 00:25	65.2	65.2	65.2	82	59.6	0	1	180	0.00	30.039	0	0.000	-100000.0
20120416 00:30	65.1	65.1	65.1	82	59.5	0	1	180	0.00	30.038	0	0.000	-100000.0
20120416 00:35	65.0	65.0	65.0	83	59.7	0	0	-100000	0.00	30.038	0	0.000	-100000.0
20120416 00:40	65.1	65.1	65.1	84	60.1	0	0	-100000	0.00	30.038	0	0.000	-100000.0
20120416 00:45	65.2	65.2	65.2	84	60.2	0	1	180	0.00	30.034	0	0.000	-100000.0
20120416 00:50	65.4	65.4	65.4	84	60.4	0	1	180	0.00	30.034	0	0.000	-100000.0
20120416 00:55	65.3	65.3	65.3	84	60.3	0	0	-100000	0.00	30.034	0	0.000	-100000.0
20120416 01:00	65.2	65.2	65.2	83	59.9	0	1	180	0.00	30.028	0	0.001	-100000.0
20120416 01:05	65.1	65.1	65.1	84	60.1	0	0	-100000	0.00	30.028	0	0.000	-100000.0
20120416 01:10	64.9	64.9	64.9	84	59.9	0	0	-100000	0.00	30.028	0	0.000	-100000.0
20120416 01:15	64.8	64.8	64.8	83	59.5	0	0	-100000	0.00	30.028	0	0.000	-100000.0
20120416 01:20	65.2	65.2	65.2	83	59.9	0	2	180	0.00	30.028	0	0.000	-100000.0
20120416 01:25	65.1	65.1	65.1	84	60.1	0	1	180	0.00	30.028	0	0.000	-100000.0
20120416 01:30	64.7	64.7	64.7	85	60.1	0	2	180	0.00	30.028	0	0.000	-100000.0
20120416 01:35	64.7	64.7	64.7	84	59.7	0	0	-100000	0.00	30.028	0	0.000	-100000.0
20120416 01:40	64.7	64.7	64.7	85	60.1	0	0	-100000	0.00	30.028	0	0.000	-100000.0
20120416 01:45	64.5	64.5	64.5	85	59.9	0	1	180	0.00	30.027	0	0.000	-100000.0
20120416 01:50	64.4	64.4	64.4	85	59.8	0	0	-100000	0.00	30.027	0	0.000	-100000.0
20120416 01:55	64.3	64.3	64.3	86	60.0	0	0	-100000	0.00	30.027	0	0.000	-100000.0
20120416 02:00	64.2	64.2	64.2	85	59.6	0	4	180	0.00	30.022	0	0.001	-100000.0
20120416 02:05	64.4	64.4	64.4	85	59.8	0	2	180	0.00	30.022	0	0.000	-100000.0
20120416 02:10	64.4	64.4	64.4	85	59.8	0	2	180	0.00	30.022	0	0.000	-100000.0
20120416 02:15	64.3	64.3	64.3	85	59.7	0	1	180	0.00	30.016	0	0.000	-100000.0
20120416 02:20	64.4	64.4	64.4	84	59.5	0	3	180	0.00	30.016	0	0.000	-100000.0
20120416 02:25	64.7	64.7	64.7	83	59.4	0	1	180	0.00	30.016	0	0.000	-100000.0
