--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120401 00:00	40.3	40.3	40.3	82	35.2	3	6	180	0.00	29.938	0	0.001	-100000.0
20120401 00:05	40.2	40.2	40.2	82	35.2	3	5	180	0.00	29.938	0	0.000	-100000.0
20120401 00:10	40.1	40.1	40.1	82	35.1	3	7	158	0.00	29.938	0	0.000	-100000.0
20120401 00:15	40.1	40.1	40.1	83	35.4	3	5	158	0.00	29.937	0	0.000	-100000.0
20120401 00:20	40.0	40.0	40.0	82	35.0	2	6	158	0.00	29.937	0	0.000	-100000.0
20120401 00:25	39.8	39.8	39.8	83	35.1	2	5	158	0.00	29.937	0	0.000	-100000.0
20120401 00:30	39.7	39.7	39.7	83	35.0	3	6	158	0.00	29.939	0	0.000	-100000.0
20120401 00:35	39.7	37.0	39.7	83	35.0	4	6	158	0.00	29.939	0	0.000	-100000.0
20120401 00:40	39.6	36.9	39.6	83	34.9	4	7	158	0.00	29.939	0	0.000	-100000.0
20120401 00:45	39.6	39.6	39.6	84	35.2	3	7	158	0.00	29.939	0	0.000	-100000.0
20120401 00:50	39.6	39.6	39.6	84	35.2	3	6	158	0.00	29.939	0	0.000	-100000.0
20120401 00:55	39.6	39.6	39.6	84	35.2	3	6	158	0.00	29.939	0	0.000	-100000.0
20120401 01:00	39.5	39.5	39.5	84	35.1	3	5	158	0.00	29.939	0	0.001	-100000.0
20120401 01:05	39.4	39.4	39.4	84	35.0	2	5	158	0.00	29.939	0	0.000	-100000.0
20120401 01:10	39.3	39.3	39.3	84	34.9	0	3	158	0.00	29.939	0	0.000	-100000.0
20120401 01:15	39.2	39.2	39.2	84	34.8	1	4	158	0.00	29.934	0	0.000	-100000.0
20120401 01:20	39.3	39.3	39.3	84	34.9	2	5	158	0.00	29.934	0	0.000	-100000.0
20120401 01:25	39.0	39.0	39.0	84	34.6	0	1	158	0.00	29.934	0	0.000	-100000.0
20120401 01:30	38.4	38.4	38.4	84	34.0	0	0	-100000	0.00	29.923	0	0.000	-100000.0
20120401 01:35	37.9	37.9	37.9	84	33.5	0	0	-100000	0.00	29.923	0	0.000	-100000.0
20120401 01:40	37.4	37.4	37.4	85	33.3	0	4	158	0.00	29.923	0	0.000	-100000.0
20120401 01:45	37.5	37.5	37.5	86	33.7	0	3	158	0.00	29.923	0	0.000	-100000.0
20120401 01:50	37.5	37.5	37.5	87	34.0	0	4	158	0.00	29.923	0	0.000	-100000.0
20120401 01:55	37.8	37.8	37.8	87	34.3	2	4	158	0.00	29.923	0	0.000	-100000.0
20120401 02:00	37.9	37.9	37.9	87	34.4	1	4	158	0.00	29.922	0	0.000	-100000.0
20120401 02:05	37.4	37.4	37.4	86	33.6	0	0	-100000	0.00	29.922	0	0.000	-100000.0
20120401 02:10	36.9	36.9	36.9	86	33.1	0	0	-100000	0.00	29.922	0	0.000	-100000.0
20120401 02:15	36.5	36.5	36.5	87	33.0	0	0	-100000	0.00	29.910	0	0.000	-100000.0
20120401 02:20	36.4	36.4	36.4	88	33.2	0	0	-100000	0.00	29.910	0	0.000	-100000.0
20120401 02:25	36.3	36.3	36.3	88	33.1	0	0	-100000	0.00	29.910	0	0.000	-100000.0
20120401 02:30	36.2	36.2	36.2	88	33.0	0	0	-100000	0.00	29.908	0	0.000	-100000.0
