--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120409 00:00	49.5	49.5	49.5	44	28.5	0	2	225	0.00	29.661	0	0.002	-100000.0
20120409 00:05	49.2	49.2	49.2	44	28.2	1	6	225	0.00	29.661	0	0.000	-100000.0
20120409 00:10	49.1	49.1	49.1	44	28.1	0	2	225	0.00	29.661	0	0.000	-100000.0
20120409 00:15	49.1	49.1	49.1	45	28.7	1	5	225	0.00	29.653	0	0.000	-100000.0
20120409 00:20	49.0	49.0	49.0	46	29.1	2	7	270	0.00	29.653	0	0.000	-100000.0
20120409 00:25	49.2	49.2	49.2	46	29.3	3	11	248	0.00	29.653	0	0.000	-100000.0
20120409 00:30	49.0	49.0	49.0	45	28.6	1	6	248	0.00	29.653	0	0.000	-100000.0
20120409 00:35	49.0	49.0	49.0	46	29.1	1	5	248	0.00	29.653	0	0.000	-100000.0
20120409 00:40	48.8	48.8	48.8	47	29.5	1	4	315	0.00	29.653	0	0.000	-100000.0
20120409 00:45	49.2	49.2	49.2	47	29.8	2	6	292	0.00	29.648	0	0.000	-100000.0
20120409 00:50	49.9	48.1	49.9	47	30.5	5	11	270	0.00	29.648	0	0.000	-100000.0
20120409 00:55	50.2	50.2	50.2	47	30.8	3	10	270	0.00	29.648	0	0.000	-100000.0
20120409 01:00	50.2	50.2	50.2	47	30.8	3	6	270	0.00	29.640	0	0.002	-100000.0
20120409 01:05	50.2	50.2	50.2	48	31.3	5	13	270	0.00	29.640	0	0.000	-100000.0
20120409 01:10	50.1	50.1	50.1	49	31.7	5	11	270	0.00	29.640	0	0.000	-100000.0
20120409 01:15	50.1	50.1	50.1	49	31.7	4	7	270	0.00	29.638	0	0.000	-100000.0
20120409 01:20	50.0	50.0	50.0	50	32.1	3	7	248	0.00	29.638	0	0.000	-100000.0
20120409 01:25	49.8	49.8	49.8	50	31.9	3	6	248	0.00	29.638	0	0.000	-100000.0
20120409 01:30	49.9	48.8	49.9	50	32.0	4	10	248	0.00	29.635	0	0.000	-100000.0
20120409 01:35	50.1	50.1	50.1	50	32.2	4	10	270	0.00	29.635	0	0.000	-100000.0
20120409 01:40	50.2	50.2	50.2	50	32.3	6	11	270	0.00	29.635	0	0.000	-100000.0
20120409 01:45	50.3	50.3	50.3	50	32.4	6	13	270	0.00	29.634	0	0.000	-100000.0
20120409 01:50	50.1	50.1	50.1	50	32.2	4	9	270	0.00	29.634	0	0.000	-100000.0
20120409 01:55	49.9	48.8	49.9	50	32.0	4	10	270	0.00	29.634	0	0.000	-100000.0
20120409 02:00	49.9	49.9	49.9	50	32.0	3	8	270	0.00	29.628	0	0.002	-100000.0
20120409 02:05	49.9	49.9	49.9	50	32.0	3	6	225	0.00	29.628	0	0.000	-100000.0
20120409 02:10	50.0	50.0	50.0	50	32.1	4	11	225	0.00	29.628	0	0.000	-100000.0
20120409 02:15	50.0	50.0	50.0	50	32.1	6	12	270	0.00	29.622	0	0.000	-100000.0
20120409 02:20	50.1	50.1	50.1	51	32.7	7	12	270	0.00	29.622	0	0.000	-100000.0
20120409 02:25	50.1	50.1	50.1	51	32.7	6	10	270	0.00	29.622	0	0.000	-100000.0
20120409 02:30	50.0	50.0	50.0	52	33.1	5	10	270	0.00	29.623	0	0.000	-100000.0
20120409 02:35	49.7	46.4	49.7	53	33.3	8	20	270	0.00	29.623	0	0.000	-100000.0
20120409 02:40	49.5	45.1	49.5	53	33.1	11	22	270	0.00	29.623	0	0.000	-100000.0
20120409 02:45	49.7	43.8	49.7	52	32.8	17	29	292	0.00	29.621	0	0.000	-100000.0
20120409 02:50	49.7	45.7	49.7	52	32.8	10	18	315	0.00	29.621	0	0.000	-100000.0
20120409 02:55	49.5	45.8	49.5	53	33.1	9	18	315	0.00	29.621	0	0.000	-100000.0
20120409 03:00	49.4	45.6	49.4	53	33.0	9	16	292	0.00	29.612	0	0.003	-100000.0
20120409 03:05	49.2	46.2	49.2	53	32.8	7	16	292	0.00	29.612	0	0.000	-100000.0
20120409 03:10	49.4	43.9	49.4	52	32.5	15	29	270	0.00	29.612	0	0.000	-100000.0
20120409 03:15	49.2	45.8	49.2	52	32.3	8	15	292	0.00	29.607	0	0.000	-100000.0
20120409 03:20	49.1	46.6	49.1	53	32.7	6	11	292	0.00	29.607	0	0.000	-100000.0
20120409 03:25	48.8	47.5	48.8	53	32.4	4	9	292	0.00	29.607	0	0.000	-100000.0
20120409 03:30	48.9	44.3	48.9	52	32.1	11	19	270	0.00	29.605	0	0.000	-100000.0
20120409 03:35	48.8	44.9	48.8	52	32.0	9	16	270	0.00	29.605	0	0.000	-100000.0
20120409 03:40	48.7	43.8	48.7	53	32.3	12	18	270	0.00	29.605	0	0.000	-100000.0
20120409 03:45	48.6	44.3	48.6	53	32.3	10	15	270	0.00	29.605	0	0.000	-100000.0
20120409 03:50	48.6	44.0	48.6	53	32.3	11	23	270	0.00	29.605	0	0.000	-100000.0
20120409 03:55	48.5	43.8	48.5	53	32.2	11	20	270	0.00	29.605	0	0.000	-100000.0
20120409 04:00	48.4	43.4	48.4	54	32.5	12	25	270	0.00	29.600	0	0.003	-100000.0
20120409 04:05	48.1	44.5	48.1	55	32.7	8	14	270	0.00	29.600	0	0.000	-100000.0
20120409 04:10	47.9	45.2	47.9	55	32.5	6	10	292	0.00	29.600	0	0.000	-100000.0
20120409 04:15	47.8	44.5	47.8	56	32.9	7	12	270	0.00	29.590	0	0.000	-100000.0
20120409 04:20	47.7	44.4	47.7	56	32.8	7	13	270	0.00	29.590	0	0.000	-100000.0
20120409 04:25	47.7	44.4	47.7	56	32.8	7	12	270	0.00	29.590	0	0.000	-100000.0
20120409 04:30	47.7	44.4	47.7	56	32.8	7	19	270	0.00	29.589	0	0.000	-100000.0
20120409 04:35	47.6	46.1	47.6	57	33.1	4	12	270	0.00	29.589	0	0.000	-100000.0
20120409 04:40	47.5	47.5	47.5	57	33.0	3	15	270	0.00	29.589	0	0.000	-100000.0
20120409 04:45	47.5	43.3	47.5	56	32.6	9	17	270	0.00	29.585	0	0.000	-100000.0
20120409 04:50	47.6	43.8	47.6	56	32.7	8	17	270	0.00	29.585	0	0.000	-100000.0
20120409 04:55	47.5	44.7	47.5	56	32.6	6	12	292	0.00	29.585	0	0.000	-100000.0
20120409 05:00	47.4	44.6	47.4	57	32.9	6	15	315	0.00	29.579	0	0.002	-100000.0
20120409 05:05	47.3	42.7	47.3	57	32.8	10	17	270	0.00	29.579	0	0.000	-100000.0
20120409 05:10	47.0	47.0	47.0	60	33.8	1	5	225	0.00	29.579	0	0.000	-100000.0
20120409 05:15	46.6	46.6	46.6	61	33.9	1	4	248	0.00	29.580	0	0.000	-100000.0
20120409 05:20	46.3	46.3	46.3	63	34.4	0	4	270	0.00	29.580	0	0.000	-100000.0
20120409 05:25	46.2	43.8	46.2	62	33.9	5	15	270	0.00	29.580	0	0.000	-100000.0
20120409 05:30	46.3	41.1	46.3	61	33.6	11	17	270	0.00	29.581	0	0.000	-100000.0
20120409 05:35	46.2	43.1	46.2	62	33.9	6	11	270	0.00	29.581	0	0.000	-100000.0
20120409 05:40	46.1	43.0	46.1	62	33.8	6	12	270	0.00	29.581	0	0.000	-100000.0
20120409 05:45	46.0	42.9	46.0	63	34.1	6	12	270	0.00	29.585	0	0.000	-100000.0
20120409 05:50	45.8	41.7	45.8	64	34.3	8	13	270	0.00	29.585	0	0.000	-100000.0
20120409 05:55	45.6	41.0	45.6	65	34.5	9	17	270	0.00	29.585	0	0.000	-100000.0
20120409 06:00	45.4	42.2	45.4	66	34.7	6	13	270	0.00	29.593	0	0.002	-100000.0
20120409 06:05	45.3	41.5	45.3	67	35.0	7	17	270	0.00	29.593	0	0.000	-100000.0
20120409 06:10	45.2	40.5	45.2	67	34.9	9	18	270	0.00	29.593	0	0.000	-100000.0
20120409 06:15	45.1	41.8	45.1	67	34.8	6	13	270	0.00	29.590	0	0.000	-100000.0
20120409 06:20	45.0	40.2	45.0	68	35.1	9	16	270	0.00	29.590	0	0.000	-100000.0
20120409 06:25	45.0	41.2	45.0	68	35.1	7	16	270	0.00	29.590	0	0.000	-100000.0
20120409 06:30	45.0	40.2	45.0	68	35.1	9	19	248	0.00	29.591	0	0.000	-100000.0
20120409 06:35	44.9	43.0	44.9	68	35.0	4	11	248	0.00	29.591	0	0.000	-100000.0
20120409 06:40	44.8	44.8	44.8	68	34.9	3	10	270	0.00	29.591	3	0.000	-100000.0
20120409 06:45	44.8	40.4	44.8	68	34.9	8	15	270	0.00	29.599	5	0.000	-100000.0
20120409 06:50	44.7	42.0	44.7	69	35.2	5	12	270	0.00	29.599	5	0.000	-100000.0
20120409 06:55	44.7	42.7	44.7	69	35.2	4	10	270	0.00	29.599	5	0.000	-100000.0
20120409 07:00	44.7	41.4	44.7	69	35.2	6	15	270	0.00	29.606	7	0.000	-100000.0
20120409 07:05	44.7	42.7	44.7	69	35.2	4	13	248	0.00	29.606	9	0.001	-100000.0
20120409 07:10	44.6	42.6	44.6	69	35.1	4	10	270	0.00	29.606	11	0.000	-100000.0
20120409 07:15	44.6	41.9	44.6	69	35.1	5	10	270	0.00	29.604	14	0.000	-100000.0
20120409 07:20	44.4	41.0	44.4	70	35.2	6	13	248	0.00	29.604	23	0.000	-100000.0
20120409 07:25	44.3	40.9	44.3	70	35.1	6	12	270	0.00	29.604	31	0.000	-100000.0
20120409 07:30	44.3	41.5	44.3	70	35.1	5	10	270	0.00	29.607	30	0.000	-100000.0
20120409 07:35	44.3	39.8	44.3	70	35.1	8	15	270	0.00	29.607	44	0.000	-100000.0
20120409 07:40	44.2	40.8	44.2	70	35.0	6	13	270	0.00	29.607	45	0.000	-100000.0
20120409 07:45	44.2	39.7	44.2	69	34.7	8	14	270	0.00	29.608	50	0.000	-100000.0
20120409 07:50	44.2	40.2	44.2	69	34.7	7	15	270	0.00	29.608	63	0.000	-100000.0
20120409 07:55	44.2	44.2	44.2	68	34.3	3	8	292	0.00	29.608	81	0.000	-100000.0
20120409 08:00	44.3	39.8	44.3	67	34.0	8	17	292	0.00	29.609	99	0.002	-100000.0
20120409 08:05	44.3	39.8	44.3	67	34.0	8	18	292	0.00	29.609	108	0.000	-100000.0
20120409 08:10	44.4	42.4	44.4	67	34.1	4	11	292	0.00	29.609	106	0.000	-100000.0
20120409 08:15	44.4	41.6	44.4	67	34.1	5	11	270	0.00	29.612	120	0.000	-100000.0
20120409 08:20	44.5	41.1	44.5	66	33.9	6	12	270	0.00	29.612	116	0.000	-100000.0
20120409 08:25	44.4	41.0	44.4	66	33.8	6	12	270	0.00	29.612	91	0.000	-100000.0
20120409 08:30	44.3	40.3	44.3	67	34.0	7	12	270	0.00	29.609	76	0.000	-100000.0
20120409 08:35	44.3	42.3	44.3	66	33.7	4	11	270	0.00	29.609	83	0.000	-100000.0
20120409 08:40	44.3	41.5	44.3	67	34.0	5	11	270	0.00	29.609	87	0.000	-100000.0
20120409 08:45	44.3	39.8	44.3	66	33.7	8	14	270	0.00	29.608	84	0.000	-100000.0
20120409 08:50	44.3	39.8	44.3	66	33.7	8	19	270	0.00	29.608	96	0.000	-100000.0
20120409 08:55	44.3	39.8	44.3	66	33.7	8	15	292	0.00	29.608	139	0.000	-100000.0
20120409 09:00	44.6	42.6	44.6	66	34.0	4	14	292	0.00	29.608	161	0.003	-100000.0
20120409 09:05	44.6	40.2	44.6	65	33.6	8	14	270	0.00	29.608	198	0.000	-100000.0
20120409 09:10	44.7	39.9	44.7	64	33.3	9	17	270	0.00	29.608	240	0.000	-100000.0
20120409 09:15	44.9	40.1	44.9	64	33.5	9	14	270	0.00	29.607	243	0.000	-100000.0
20120409 09:20	45.0	38.8	45.0	64	33.6	13	23	270	0.00	29.607	246	0.000	-100000.0
20120409 09:25	45.3	40.2	45.3	63	33.5	10	13	292	0.00	29.607	329	0.000	-100000.0
20120409 09:30	45.7	40.0	45.7	62	33.4	12	20	292	0.00	29.607	511	0.000	-100000.0
20120409 09:35	46.6	41.8	46.6	61	33.9	10	26	292	0.00	29.607	510	0.000	-100000.0
