--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120415 00:00	61.1	61.1	61.1	40	36.6	2	6	158	0.00	30.026	0	0.003	-100000.0
20120415 00:05	61.1	61.1	61.1	41	37.2	2	5	158	0.00	30.026	0	0.000	-100000.0
20120415 00:10	61.0	61.0	61.0	41	37.1	4	7	158	0.00	30.026	0	0.000	-100000.0
20120415 00:15	60.9	60.9	60.9	41	37.0	3	6	158	0.00	30.022	0	0.000	-100000.0
20120415 00:20	60.9	60.9	60.9	42	37.7	3	6	158	0.00	30.022	0	0.000	-100000.0
20120415 00:25	61.0	61.0	61.0	42	37.7	4	6	158	0.00	30.022	0	0.000	-100000.0
20120415 00:30	60.9	60.9	60.9	42	37.7	4	6	158	0.00	30.024	0	0.000	-100000.0
20120415 00:35	60.9	60.9	60.9	42	37.7	4	6	158	0.00	30.024	0	0.000	-100000.0
20120415 00:40	60.7	60.7	60.7	42	37.5	4	6	158	0.00	30.024	0	0.000	-100000.0
20120415 00:45	60.6	60.6	60.6	43	38.0	2	4	158	0.00	30.023	0	0.000	-100000.0
20120415 00:50	60.5	60.5	60.5	43	37.9	0	2	158	0.00	30.023	0	0.000	-100000.0
20120415 00:55	60.5	60.5	60.5	43	37.9	2	3	158	0.00	30.023	0	0.000	-100000.0
20120415 01:00	60.4	60.4	60.4	44	38.4	2	4	158	0.00	30.018	0	0.003	-100000.0
20120415 01:05	60.4	60.4	60.4	44	38.4	1	4	158	0.00	30.018	0	0.000	-100000.0
20120415 01:10	60.4	60.4	60.4	44	38.4	1	4	158	0.00	30.018	0	0.000	-100000.0
20120415 01:15	60.3	60.3	60.3	44	38.3	0	2	158	0.00	30.018	0	0.000	-100000.0
20120415 01:20	60.3	60.3	60.3	44	38.3	2	5	158	0.00	30.018	0	0.000	-100000.0
20120415 01:25	60.1	60.1	60.1	44	38.1	1	5	158	0.00	30.018	0	0.000	-100000.0
20120415 01:30	60.1	60.1	60.1	44	38.1	3	7	158	0.00	30.016	0	0.000	-100000.0
20120415 01:35	60.1	60.1	60.1	45	38.7	1	5	202	0.00	30.016	0	0.000	-100000.0
20120415 01:40	60.0	60.0	60.0	45	38.6	2	5	202	0.00	30.016	0	0.000	-100000.0
20120415 01:45	59.9	59.9	59.9	46	39.1	1	6	202	0.00	30.016	0	0.000	-100000.0
20120415 01:50	59.7	59.7	59.7	46	38.9	1	3	202	0.00	30.016	0	0.000	-100000.0
20120415 01:55	59.4	59.4	59.4	47	39.2	2	4	202	0.00	30.016	0	0.000	-100000.0
20120415 02:00	59.0	59.0	59.0	47	38.8	2	5	202	0.00	30.017	0	0.002	-100000.0
20120415 02:05	59.0	59.0	59.0	48	39.3	1	3	202	0.00	30.017	0	0.000	-100000.0
20120415 02:10	58.8	58.8	58.8	49	39.7	1	3	202	0.00	30.017	0	0.000	-100000.0
20120415 02:15	57.6	57.6	57.6	50	39.1	1	3	202	0.00	30.014	0	0.000	-100000.0
20120415 02:20	57.8	57.8	57.8	50	39.3	4	7	135	0.00	30.014	0	0.000	-100000.0
20120415 02:25	58.1	58.1	58.1	50	39.6	3	5	135	0.00	30.014	0	0.000	-100000.0
20120415 02:30	58.1	58.1	58.1	51	40.1	3	6	135	0.00	30.011	0	0.000	-100000.0
20120415 02:35	58.2	58.2	58.2	51	40.2	4	6	158	0.00	30.011	0	0.000	-100000.0
20120415 02:40	58.2	58.2	58.2	51	40.2	3	5	158	0.00	30.011	0	0.000	-100000.0
20120415 02:45	58.4	58.4	58.4	51	40.3	4	8	158	0.00	30.011	0	0.000	-100000.0
20120415 02:50	58.4	58.4	58.4	51	40.3	5	8	135	0.00	30.011	0	0.000	-100000.0
20120415 02:55	58.3	58.3	58.3	51	40.3	5	9	158	0.00	30.011	0	0.000	-100000.0
20120415 03:00	58.1	58.1	58.1	52	40.6	5	10	158	0.00	29.997	0	0.002	-100000.0
20120415 03:05	57.9	57.9	57.9	53	40.9	5	11	158	0.00	29.997	0	0.000	-100000.0
20120415 03:10	57.8	57.8	57.8	53	40.8	6	11	158	0.00	29.997	0	0.000	-100000.0
20120415 03:15	57.8	57.8	57.8	53	40.8	5	9	135	0.00	29.988	0	0.000	-100000.0
20120415 03:20	57.8	57.8	57.8	53	40.8	6	12	135	0.00	29.988	0	0.000	-100000.0
20120415 03:25	57.9	57.9	57.9	54	41.4	2	6	158	0.00	29.988	0	0.000	-100000.0
20120415 03:30	58.0	58.0	58.0	54	41.4	3	7	158	0.00	29.999	0	0.000	-100000.0
20120415 03:35	58.1	58.1	58.1	54	41.5	2	4	158	0.00	29.999	0	0.000	-100000.0
20120415 03:40	58.1	58.1	58.1	54	41.5	1	4	158	0.00	29.999	0	0.000	-100000.0
20120415 03:45	58.0	58.0	58.0	54	41.4	1	5	158	0.00	29.999	0	0.000	-100000.0
20120415 03:50	57.8	57.8	57.8	55	41.7	0	3	158	0.00	29.999	0	0.000	-100000.0
20120415 03:55	57.6	57.6	57.6	56	42.0	0	1	158	0.00	29.999	0	0.000	-100000.0
20120415 04:00	57.3	57.3	57.3	57	42.2	0	0	-100000	0.00	29.996	0	0.002	-100000.0
20120415 04:05	57.1	57.1	57.1	58	42.5	0	4	158	0.00	29.996	0	0.000	-100000.0
20120415 04:10	56.2	56.2	56.2	58	41.6	0	1	158	0.00	29.996	0	0.000	-100000.0
20120415 04:15	55.9	55.9	55.9	59	41.8	0	2	158	0.00	29.987	0	0.000	-100000.0
20120415 04:20	56.4	56.4	56.4	59	42.3	1	5	158	0.00	29.987	0	0.000	-100000.0
20120415 04:25	57.2	57.2	57.2	57	42.1	2	5	158	0.00	29.987	0	0.000	-100000.0
20120415 04:30	57.6	57.6	57.6	56	42.0	1	4	158	0.00	29.992	0	0.000	-100000.0
20120415 04:35	57.8	57.8	57.8	56	42.2	0	2	158	0.00	29.992	0	0.000	-100000.0
20120415 04:40	57.9	57.9	57.9	56	42.3	1	4	158	0.00	29.992	0	0.000	-100000.0
20120415 04:45	58.0	58.0	58.0	56	42.4	0	2	158	0.00	29.992	0	0.000	-100000.0
