--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120412 00:00	46.3	46.3	46.3	73	38.1	2	7	45	0.00	29.934	0	0.001	-100000.0
20120412 00:05	46.0	46.0	46.0	75	38.5	3	10	90	0.00	29.934	0	0.000	-100000.0
20120412 00:10	45.6	45.6	45.6	77	38.8	2	7	68	0.00	29.934	0	0.000	-100000.0
20120412 00:15	45.4	45.4	45.4	78	38.9	1	7	90	0.00	29.934	0	0.000	-100000.0
20120412 00:20	45.2	45.2	45.2	79	39.1	1	4	90	0.00	29.934	0	0.000	-100000.0
20120412 00:25	45.0	45.0	45.0	80	39.2	0	3	90	0.00	29.934	0	0.000	-100000.0
20120412 00:30	45.0	45.0	45.0	81	39.5	0	1	90	0.00	29.935	0	0.000	-100000.0
20120412 00:35	45.0	45.0	45.0	82	39.8	0	0	-100000	0.00	29.935	0	0.000	-100000.0
20120412 00:40	45.0	45.0	45.0	83	40.2	0	1	90	0.00	29.935	0	0.000	-100000.0
20120412 00:45	44.9	44.9	44.9	83	40.1	0	0	-100000	0.00	29.941	0	0.000	-100000.0
20120412 00:50	44.7	44.7	44.7	83	39.9	0	1	90	0.00	29.941	0	0.000	-100000.0
20120412 00:55	44.7	44.7	44.7	84	40.2	0	1	90	0.00	29.941	0	0.000	-100000.0
20120412 01:00	44.7	44.7	44.7	85	40.5	0	0	-100000	0.00	29.937	0	0.001	-100000.0
20120412 01:05	44.5	44.5	44.5	85	40.3	0	1	90	0.00	29.937	0	0.000	-100000.0
20120412 01:10	44.4	44.4	44.4	85	40.2	0	1	90	0.00	29.937	0	0.000	-100000.0
20120412 01:15	44.3	44.3	44.3	85	40.1	0	0	-100000	0.00	29.936	0	0.000	-100000.0
20120412 01:20	44.3	44.3	44.3	86	40.4	0	0	-100000	0.00	29.936	0	0.000	-100000.0
20120412 01:25	44.4	44.4	44.4	86	40.5	0	0	-100000	0.00	29.936	0	0.000	-100000.0
20120412 01:30	44.5	44.5	44.5	87	40.9	0	0	-100000	0.00	29.935	0	0.000	-100000.0
20120412 01:35	44.3	44.3	44.3	87	40.7	0	1	90	0.00	29.935	0	0.000	-100000.0
20120412 01:40	44.2	44.2	44.2	87	40.6	0	0	-100000	0.00	29.935	0	0.000	-100000.0
20120412 01:45	44.0	44.0	44.0	87	40.4	0	1	90	0.00	29.934	0	0.000	-100000.0
20120412 01:50	44.0	44.0	44.0	87	40.4	0	0	-100000	0.00	29.934	0	0.000	-100000.0
20120412 01:55	44.0	44.0	44.0	87	40.4	0	0	-100000	0.00	29.934	0	0.000	-100000.0
20120412 02:00	44.0	44.0	44.0	88	40.7	0	1	90	0.00	29.933	0	0.000	-100000.0
20120412 02:05	43.9	43.9	43.9	88	40.6	0	0	-100000	0.00	29.933	0	0.000	-100000.0
20120412 02:10	43.8	43.8	43.8	88	40.5	0	1	90	0.00	29.933	0	0.000	-100000.0
20120412 02:15	43.7	43.7	43.7	88	40.4	0	2	90	0.00	29.932	0	0.000	-100000.0
20120412 02:20	43.6	43.6	43.6	88	40.3	0	1	90	0.00	29.932	0	0.000	-100000.0
20120412 02:25	43.5	43.5	43.5	88	40.2	0	0	-100000	0.00	29.932	0	0.000	-100000.0
