--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120425 00:00	47.3	45.0	47.3	78	40.8	5	10	158	0.00	29.710	0	0.001	-100000.0
20120425 00:05	47.3	45.8	47.3	78	40.8	4	8	158	0.00	29.710	0	0.000	-100000.0
20120425 00:10	47.1	44.8	47.1	79	40.9	5	7	158	0.00	29.710	0	0.000	-100000.0
20120425 00:15	47.2	45.6	47.2	78	40.7	4	8	158	0.00	29.709	0	0.000	-100000.0
20120425 00:20	47.3	45.0	47.3	78	40.8	5	7	158	0.00	29.709	0	0.000	-100000.0
20120425 00:25	47.1	45.5	47.1	79	40.9	4	7	158	0.00	29.709	0	0.000	-100000.0
20120425 00:30	46.9	46.9	46.9	79	40.7	3	6	158	0.00	29.709	0	0.000	-100000.0
20120425 00:35	47.0	47.0	47.0	77	40.2	3	9	158	0.00	29.709	0	0.000	-100000.0
20120425 00:40	47.1	47.1	47.1	74	39.2	2	7	202	0.00	29.709	0	0.000	-100000.0
20120425 00:45	47.3	47.3	47.3	72	38.7	1	5	158	0.00	29.712	0	0.000	-100000.0
20120425 00:50	47.3	47.3	47.3	70	38.0	1	4	180	0.00	29.712	0	0.000	-100000.0
20120425 00:55	47.3	47.3	47.3	69	37.7	1	5	180	0.00	29.712	0	0.000	-100000.0
20120425 01:00	47.3	47.3	47.3	68	37.3	1	5	180	0.00	29.715	0	0.001	-100000.0
20120425 01:05	47.3	47.3	47.3	67	36.9	1	5	180	0.00	29.715	0	0.000	-100000.0
20120425 01:10	47.1	47.1	47.1	71	38.2	1	4	180	0.00	29.715	0	0.000	-100000.0
20120425 01:15	46.7	46.7	46.7	72	38.2	0	0	-100000	0.00	29.715	0	0.000	-100000.0
20120425 01:20	46.0	46.0	46.0	73	37.8	0	0	-100000	0.00	29.715	0	0.000	-100000.0
20120425 01:25	45.3	45.3	45.3	75	37.9	0	0	-100000	0.00	29.715	0	0.000	-100000.0
20120425 01:30	44.7	44.7	44.7	77	37.9	0	0	-100000	0.00	29.717	0	0.000	-100000.0
20120425 01:35	44.1	44.1	44.1	78	37.7	0	0	-100000	0.00	29.717	0	0.000	-100000.0
20120425 01:40	43.5	43.5	43.5	80	37.7	0	0	-100000	0.00	29.717	0	0.000	-100000.0
20120425 01:45	43.0	43.0	43.0	81	37.6	0	1	180	0.00	29.720	0	0.000	-100000.0
20120425 01:50	43.0	43.0	43.0	83	38.2	0	0	-100000	0.00	29.720	0	0.000	-100000.0
20120425 01:55	42.9	42.9	42.9	83	38.1	0	0	-100000	0.00	29.720	0	0.000	-100000.0
20120425 02:00	42.7	42.7	42.7	83	37.9	0	0	-100000	0.00	29.727	0	0.001	-100000.0
20120425 02:05	43.2	43.2	43.2	84	38.7	0	5	158	0.00	29.727	0	0.000	-100000.0
20120425 02:10	44.1	44.1	44.1	83	39.3	2	4	158	0.00	29.727	0	0.000	-100000.0
20120425 02:15	44.6	44.6	44.6	82	39.4	3	5	158	0.00	29.724	0	0.000	-100000.0
