--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120424 00:00	50.3	50.3	50.3	73	42.0	6	12	158	0.00	29.404	0	0.001	-100000.0
20120424 00:05	50.2	50.2	50.2	72	41.5	8	16	158	0.00	29.404	0	0.000	-100000.0
20120424 00:10	50.1	50.1	50.1	72	41.4	7	14	158	0.00	29.404	0	0.000	-100000.0
20120424 00:15	50.1	50.1	50.1	72	41.4	7	18	180	0.00	29.407	0	0.000	-100000.0
20120424 00:20	50.0	50.0	50.0	72	41.3	8	17	158	0.00	29.407	0	0.000	-100000.0
20120424 00:25	49.9	47.5	49.9	72	41.2	6	16	180	0.00	29.407	0	0.000	-100000.0
20120424 00:30	49.8	46.5	49.8	72	41.1	8	14	180	0.00	29.403	0	0.000	-100000.0
20120424 00:35	49.8	47.4	49.8	72	41.1	6	21	180	0.00	29.403	0	0.000	-100000.0
20120424 00:40	49.7	46.4	49.7	72	41.0	8	17	180	0.00	29.403	0	0.000	-100000.0
20120424 00:45	49.6	47.7	49.6	72	40.9	5	14	180	0.00	29.404	0	0.000	-100000.0
20120424 00:50	49.6	46.7	49.6	72	40.9	7	15	180	0.00	29.404	0	0.000	-100000.0
20120424 00:55	49.6	45.9	49.6	72	40.9	9	18	158	0.00	29.404	0	0.000	-100000.0
20120424 01:00	49.6	47.7	49.6	72	40.9	5	11	158	0.00	29.402	0	0.002	-100000.0
20120424 01:05	49.6	47.2	49.6	72	40.9	6	12	158	0.00	29.402	0	0.000	-100000.0
20120424 01:10	49.5	46.6	49.5	72	40.9	7	14	158	0.00	29.402	0	0.000	-100000.0
20120424 01:15	49.4	46.5	49.4	72	40.8	7	14	158	0.00	29.388	0	0.000	-100000.0
20120424 01:20	49.3	47.4	49.3	72	40.7	5	12	180	0.00	29.388	0	0.000	-100000.0
20120424 01:25	49.2	46.7	49.2	71	40.2	6	20	180	0.00	29.388	0	0.000	-100000.0
20120424 01:30	49.2	46.2	49.2	71	40.2	7	14	180	0.00	29.393	0	0.000	-100000.0
20120424 01:35	49.0	45.5	49.0	71	40.0	8	21	158	0.00	29.393	0	0.000	-100000.0
20120424 01:40	48.9	45.0	48.9	71	39.9	9	21	158	0.00	29.393	0	0.000	-100000.0
20120424 01:45	48.7	45.2	48.7	71	39.7	8	16	158	0.00	29.387	0	0.000	-100000.0
20120424 01:50	48.5	45.9	48.5	72	39.9	6	15	202	0.00	29.387	0	0.000	-100000.0
20120424 01:55	48.4	45.3	48.4	72	39.8	7	15	180	0.00	29.387	0	0.000	-100000.0
20120424 02:00	48.3	45.6	48.3	72	39.7	6	16	202	0.00	29.386	0	0.002	-100000.0
20120424 02:05	48.3	45.1	48.3	72	39.7	7	16	180	0.00	29.386	0	0.000	-100000.0
20120424 02:10	48.2	46.1	48.2	72	39.6	5	15	180	0.00	29.386	0	0.000	-100000.0
20120424 02:15	48.1	48.1	48.1	73	39.9	2	7	180	0.00	29.386	0	0.000	-100000.0
20120424 02:20	47.9	47.9	47.9	73	39.7	3	10	202	0.00	29.386	0	0.000	-100000.0
20120424 02:25	47.8	47.8	47.8	74	39.9	2	10	158	0.00	29.386	0	0.000	-100000.0
20120424 02:30	47.7	44.9	47.7	74	39.8	6	16	180	0.00	29.386	0	0.000	-100000.0
20120424 02:35	47.6	45.4	47.6	74	39.7	5	17	180	0.00	29.386	0	0.000	-100000.0
20120424 02:40	47.5	45.3	47.5	75	40.0	5	17	202	0.00	29.386	0	0.000	-100000.0
20120424 02:45	47.5	44.7	47.5	75	40.0	6	14	180	0.00	29.384	0	0.000	-100000.0
20120424 02:50	47.4	47.4	47.4	75	39.9	3	11	180	0.00	29.384	0	0.000	-100000.0
20120424 02:55	47.4	45.9	47.4	75	39.9	4	13	202	0.00	29.384	0	0.000	-100000.0
20120424 03:00	47.4	45.2	47.4	75	39.9	5	13	202	0.00	29.384	0	0.001	-100000.0
20120424 03:05	47.5	44.7	47.5	75	40.0	6	13	180	0.00	29.384	0	0.000	-100000.0
20120424 03:10	47.4	45.9	47.4	75	39.9	4	14	202	0.00	29.384	0	0.000	-100000.0
20120424 03:15	47.4	45.9	47.4	75	39.9	4	11	202	0.00	29.380	0	0.000	-100000.0
20120424 03:20	47.4	44.1	47.4	75	39.9	7	15	202	0.00	29.380	0	0.000	-100000.0
20120424 03:25	47.5	44.7	47.5	75	40.0	6	16	202	0.00	29.380	0	0.000	-100000.0
20120424 03:30	47.4	45.2	47.4	75	39.9	5	15	202	0.00	29.385	0	0.000	-100000.0
20120424 03:35	47.3	45.0	47.3	75	39.8	5	15	202	0.00	29.385	0	0.000	-100000.0
20120424 03:40	47.0	43.6	47.0	75	39.5	7	15	202	0.00	29.385	0	0.000	-100000.0
20120424 03:45	46.8	46.8	46.8	76	39.6	3	13	180	0.00	29.387	0	0.000	-100000.0
20120424 03:50	46.8	43.9	46.8	75	39.3	6	17	225	0.00	29.387	0	0.000	-100000.0
20120424 03:55	46.6	43.1	46.6	73	38.4	7	20	202	0.00	29.387	0	0.000	-100000.0
20120424 04:00	46.4	42.0	46.4	72	37.9	9	17	202	0.00	29.396	0	0.001	-100000.0
20120424 04:05	46.2	43.1	46.2	72	37.7	6	16	225	0.00	29.396	0	0.000	-100000.0
20120424 04:10	46.0	43.5	46.0	72	37.5	5	15	180	0.00	29.396	0	0.000	-100000.0
20120424 04:15	45.7	42.5	45.7	72	37.2	6	16	202	0.00	29.403	0	0.000	-100000.0
20120424 04:20	45.5	42.9	45.5	73	37.4	5	16	202	0.00	29.403	0	0.000	-100000.0
20120424 04:25	45.4	41.6	45.4	73	37.3	7	18	202	0.00	29.403	0	0.000	-100000.0
20120424 04:30	45.2	41.4	45.2	73	37.1	7	13	225	0.00	29.397	0	0.000	-100000.0
20120424 04:35	45.1	42.5	45.1	73	37.0	5	16	180	0.00	29.397	0	0.000	-100000.0
20120424 04:40	45.0	45.0	45.0	74	37.2	3	12	180	0.00	29.397	0	0.000	-100000.0
20120424 04:45	44.8	42.9	44.8	75	37.4	4	14	180	0.00	29.396	0	0.000	-100000.0
20120424 04:50	44.7	42.7	44.7	75	37.3	4	13	180	0.00	29.396	0	0.000	-100000.0
20120424 04:55	44.6	42.6	44.6	75	37.2	4	12	202	0.00	29.396	0	0.000	-100000.0
