--Timestamp---	Temp	Chill	HIndex	Humid	Dewpt	 Wind 	HiWind	WindDir	Rain 	Barom	Solar	 ET  	 UV 
20120414 00:00	52.1	52.1	52.1	40	28.5	0	1	292	0.00	30.148	0	0.002	-100000.0
20120414 00:05	52.6	52.6	52.6	39	28.4	0	1	292	0.00	30.148	0	0.000	-100000.0
20120414 00:10	53.1	53.1	53.1	38	28.2	0	3	292	0.00	30.148	0	0.000	-100000.0
20120414 00:15	53.6	53.6	53.6	37	28.0	0	4	292	0.00	30.155	0	0.000	-100000.0
20120414 00:20	53.6	53.6	53.6	38	28.6	1	4	68	0.00	30.155	0	0.000	-100000.0
20120414 00:25	53.5	53.5	53.5	37	27.9	0	2	22	0.00	30.155	0	0.000	-100000.0
20120414 00:30	53.2	53.2	53.2	37	27.6	0	1	22	0.00	30.148	0	0.000	-100000.0
20120414 00:35	53.1	53.1	53.1	37	27.5	0	1	22	0.00	30.148	0	0.000	-100000.0
20120414 00:40	52.6	52.6	52.6	38	27.7	0	0	-100000	0.00	30.148	0	0.000	-100000.0
20120414 00:45	52.1	52.1	52.1	41	29.1	0	3	292	0.00	30.149	0	0.000	-100000.0
20120414 00:50	51.2	51.2	51.2	40	27.7	0	1	292	0.00	30.149	0	0.000	-100000.0
20120414 00:55	51.3	51.3	51.3	38	26.6	0	1	292	0.00	30.149	0	0.000	-100000.0
20120414 01:00	51.5	51.5	51.5	38	26.7	0	0	-100000	0.00	30.148	0	0.002	-100000.0
20120414 01:05	51.8	51.8	51.8	38	27.0	0	0	-100000	0.00	30.148	0	0.000	-100000.0
20120414 01:10	52.1	52.1	52.1	37	26.6	0	0	-100000	0.00	30.148	0	0.000	-100000.0
20120414 01:15	52.2	52.2	52.2	37	26.7	1	3	292	0.00	30.150	0	0.000	-100000.0
20120414 01:20	51.4	51.4	51.4	40	27.9	0	3	292	0.00	30.150	0	0.000	-100000.0
20120414 01:25	50.8	50.8	50.8	41	28.0	1	4	292	0.00	30.150	0	0.000	-100000.0
20120414 01:30	49.8	49.8	49.8	39	25.9	0	3	292	0.00	30.150	0	0.000	-100000.0
20120414 01:35	50.2	50.2	50.2	39	26.2	0	2	292	0.00	30.150	0	0.000	-100000.0
20120414 01:40	50.6	50.6	50.6	39	26.6	1	6	292	0.00	30.150	0	0.000	-100000.0
20120414 01:45	50.6	50.6	50.6	39	26.6	0	5	292	0.00	30.147	0	0.000	-100000.0
20120414 01:50	50.1	50.1	50.1	39	26.1	0	3	292	0.00	30.147	0	0.000	-100000.0
20120414 01:55	49.8	49.8	49.8	40	26.5	0	0	-100000	0.00	30.147	0	0.000	-100000.0
20120414 02:00	48.9	48.9	48.9	43	27.4	0	2	292	0.00	30.147	0	0.002	-100000.0
20120414 02:05	48.4	48.4	48.4	44	27.5	0	3	292	0.00	30.147	0	0.000	-100000.0
20120414 02:10	47.6	47.6	47.6	46	27.9	0	1	292	0.00	30.147	0	0.000	-100000.0
20120414 02:15	47.0	47.0	47.0	46	27.3	0	1	292	0.00	30.147	0	0.000	-100000.0
20120414 02:20	47.2	47.2	47.2	47	28.0	0	1	292	0.00	30.147	0	0.000	-100000.0
20120414 02:25	47.0	47.0	47.0	46	27.3	0	3	292	0.00	30.147	0	0.000	-100000.0
20120414 02:30	46.8	46.8	46.8	47	27.6	0	3	292	0.00	30.148	0	0.000	-100000.0
20120414 02:35	47.2	47.2	47.2	47	28.0	0	1	292	0.00	30.148	0	0.000	-100000.0
20120414 02:40	47.4	47.4	47.4	49	29.2	0	1	292	0.00	30.148	0	0.000	-100000.0
20120414 02:45	46.4	46.4	46.4	49	28.3	0	0	-100000	0.00	30.148	0	0.000	-100000.0
20120414 02:50	45.8	45.8	45.8	50	28.2	0	0	-100000	0.00	30.148	0	0.000	-100000.0
20120414 02:55	45.6	45.6	45.6	50	28.0	0	0	-100000	0.00	30.148	0	0.000	-100000.0
20120414 03:00	45.3	45.3	45.3	51	28.2	0	1	292	0.00	30.149	0	0.001	-100000.0
20120414 03:05	46.0	46.0	46.0	50	28.4	0	1	292	0.00	30.149	0	0.000	-100000.0
20120414 03:10	44.5	44.5	44.5	54	28.9	0	2	292	0.00	30.149	0	0.000	-100000.0
20120414 03:15	43.5	43.5	43.5	55	28.4	0	1	292	0.00	30.153	0	0.000	-100000.0
20120414 03:20	42.9	42.9	42.9	57	28.7	0	0	-100000	0.00	30.153	0	0.000	-100000.0
20120414 03:25	42.8	42.8	42.8	57	28.6	0	0	-100000	0.00	30.153	0	0.000	-100000.0
20120414 03:30	43.0	43.0	43.0	57	28.8	0	1	292	0.00	30.157	0	0.000	-100000.0
20120414 03:35	43.2	43.2	43.2	57	29.0	0	0	-100000	0.00	30.157	0	0.000	-100000.0
20120414 03:40	43.4	43.4	43.4	56	28.8	0	0	-100000	0.00	30.157	0	0.000	-100000.0
20120414 03:45	43.0	43.0	43.0	55	28.0	1	2	292	0.00	30.159	0	0.000	-100000.0
20120414 03:50	42.9	42.9	42.9	54	27.4	0	3	292	0.00	30.159	0	0.000	-100000.0
20120414 03:55	42.5	42.5	42.5	56	27.9	0	0	-100000	0.00	30.159	0	0.000	-100000.0
20120414 04:00	41.3	41.3	41.3	59	28.1	0	3	292	0.00	30.160	0	0.001	-100000.0
20120414 04:05	41.0	41.0	41.0	61	28.6	1	3	292	0.00	30.160	0	0.000	-100000.0
20120414 04:10	40.2	40.2	40.2	61	27.8	0	1	292	0.00	30.160	0	0.000	-100000.0
20120414 04:15	40.1	40.1	40.1	62	28.1	0	2	292	0.00	30.162	0	0.000	-100000.0
20120414 04:20	40.4	40.4	40.4	61	28.0	0	2	292	0.00	30.162	0	0.000	-100000.0
20120414 04:25	41.4	41.4	41.4	60	28.6	0	1	292	0.00	30.162	0	0.000	-100000.0
20120414 04:30	41.0	41.0	41.0	59	27.8	0	1	292	0.00	30.163	0	0.000	-100000.0
20120414 04:35	39.7	39.7	39.7	62	27.8	0	1	292	0.00	30.163	0	0.000	-100000.0
20120414 04:40	39.7	39.7	39.7	63	28.2	0	0	-100000	0.00	30.163	0	0.000	-100000.0
20120414 04:45	39.6	39.6	39.6	64	28.4	1	3	292	0.00	30.165	0	0.000	-100000.0
20120414 04:50	39.5	39.5	39.5	64	28.3	0	2	292	0.00	30.165	0	0.000	-100000.0
20120414 04:55	39.3	39.3	39.3	64	28.2	0	1	292	0.00	30.165	0	0.000	-100000.0
20120414 05:00	38.4	38.4	38.4	65	27.7	0	1	292	0.00	30.165	0	0.001	-100000.0
20120414 05:05	38.5	38.5	38.5	66	28.1	0	0	-100000	0.00	30.165	0	0.000	-100000.0
20120414 05:10	38.8	38.8	38.8	66	28.4	0	1	292	0.00	30.165	0	0.000	-100000.0
20120414 05:15	38.0	38.0	38.0	66	27.7	0	0	-100000	0.00	30.168	0	0.000	-100000.0
20120414 05:20	37.5	37.5	37.5	67	27.6	0	0	-100000	0.00	30.168	0	0.000	-100000.0
20120414 05:25	37.2	37.2	37.2	67	27.3	0	1	292	0.00	30.168	0	0.000	-100000.0
20120414 05:30	37.4	37.4	37.4	68	27.8	0	1	292	0.00	30.171	0	0.000	-100000.0
20120414 05:35	37.6	37.6	37.6	67	27.7	0	2	292	0.00	30.171	0	0.000	-100000.0
20120414 05:40	37.4	37.4	37.4	68	27.8	0	0	-100000	0.00	30.171	0	0.000	-100000.0
20120414 05:45	37.2	37.2	37.2	68	27.6	0	0	-100000	0.00	30.178	0	0.000	-100000.0
20120414 05:50	37.5	37.5	37.5	68	27.9	0	0	-100000	0.00	30.178	0	0.000	-100000.0
20120414 05:55	37.7	37.7	37.7	67	27.7	0	1	292	0.00	30.178	0	0.000	-100000.0
20120414 06:00	38.7	38.7	38.7	64	27.6	1	3	292	0.00	30.170	0	0.000	-100000.0
20120414 06:05	38.7	38.7	38.7	65	28.0	0	0	-100000	0.00	30.170	0	0.000	-100000.0
20120414 06:10	38.5	38.5	38.5	65	27.8	0	0	-100000	0.00	30.170	2	0.000	-100000.0
20120414 06:15	38.1	38.1	38.1	66	27.8	0	2	292	0.00	30.179	6	0.000	-100000.0
